trial	condition	image	target	fixationTime	rtStart	rtEnd	rt	responseX	responseY	responseProp	pointsThisRound	pointsTotal	preFeedbackTime
17	4	1	0.6712711865	0.5754161357000001	2442003.692	2442005.121	1.428800198	519	535	0.5225685865	53	971	0.4728410552
18	5	6	0.6615198599	0.5719336515	2442012.74	2442014.129	1.388807462	525	437	0.9649128825	97	1068	0.473564405
19	6	3	0.1056120503	0.4522183352	2442021.579	2442022.518	0.9390469859	521	459	0.8656111018	87	1155	0.4088839136
20	5	6	0.6582415541	0.5540430782	2442026.678	2442027.527	0.8488761648000001	518	502	0.6715212576	68	1223	0.5332997828
21	4	1	0.3178010643	0.4308583947	2442034.997	2442034.999	0.002229167614	514	508	0.6444389538	65	1288	0.4142338353
22	2	2	0.6738139062	0.5728766011999999	2442040.445	2442042.534	2.089504551	683	562	0.4006982193	41	1329	0.5458623616
23	1	5	0.3427920899	0.5607213348	2442050.234	2442051.213	0.9788946076	678	531	0.5406234558	55	1384	0.4168490306
24	3	4	0.6546262267	0.5157246885	2442056.763	2442058.022	1.258865995	678	532	0.5361097384	54	1438	0.549450758
25	4	1	0.6690036606999999	0.4180808403	2442065.471	2442066.67	1.198845531	683	522	0.5812469115	59	1497	0.4006032002
26	5	6	0.6623755424	0.5572313061	2442074.209	2442074.959	0.7497171131	682	498	0.6895761269	69	1566	0.4401345951
27	2	2	0.6670359339	0.4921673107	2442082.418	2442083.357	0.9390053614	682	498	0.6895761269	69	1635	0.5538781555
28	6	3	0.1945238224	0.4523078609	2442090.917	2442091.366	0.4487683414	682	498	0.6895761269	69	1704	0.5451249142
29	1	5	0.3512186959	0.5647702594	2442096.196	2442097.085	0.8888928485000001	678	531	0.5406234558	55	1759	0.4313898553
30	3	4	0.6648348141	0.4608010822	2442102.635	2442104.774	2.138626355	684	552	0.4458353923	45	1804	0.548414296
31	5	6	0.6600476751	0.5279287335	2442112.404	2442113.332	0.9289158047	688	513	0.6218703673	63	1867	0.4425028766
32	4	1	0.3310295762	0.4605261106	2442120.752	2442121.761	1.008777259	686	493	0.7121447134	72	1939	0.4170578496
33	3	4	0.339821675	0.5345565123	2442127.261	2442128.18	0.9192288029	689	534	0.5270823038	53	1992	0.5192835969
34	1	5	0.3257999385	0.5183499914	2442133.81	2442134.779	0.9688127483	690	526	0.5631920423	57	2049	0.4298812267
35	6	3	0.2001935544	0.596894178	2442140.319	2442141.178	0.8588724956	682	557	0.4232668058	43	2092	0.49867317
36	2	2	0.6491452836	0.4158456116	2442145.858	2442147.307	1.44874981	682	505	0.6579801057	66	2158	0.5019632162
37	2	2	0.6561243242	0.4731340288	2442154.736	2442155.555	0.8189943689	682	505	0.6579801057	66	2224	0.5618094378
38	5	6	0.6497405782	0.480945341	2442163.085	2442165.964	2.878476001	680	493	0.7121447134	72	2296	0.5379929306
39	1	5	0.3378912702	0.4827125019	2442173.453	2442174.892	1.43875633	680	496	0.6986035615	70	2366	0.4901760424
40	3	4	0.3294330635	0.4423319131	2442180.402	2442182.301	1.898752619	682	520	0.5902743461	60	2426	0.5586118557
41	4	1	0.3411023335	0.4589336016	2442187.851	2442189.19	1.338761377	677	512	0.6263840845999999	63	2489	0.584723341
42	6	3	0.8356577464	0.4345078223	2442194.81	2442196.738	1.928688868	679	537	0.5135411519	52	2541	0.4902660335
43	1	5	0.3363021468	0.5228938344	2442205.328	2442206.397	1.068750397	652	488	0.7347132999	74	2615	0.4457864146
44	6	3	0.6834238411	0.4365233044	2442211.847	2442214.695	2.848516943	657	569	0.3691021981	37	2652	0.4523179775
45	5	6	0.6607504707	0.4797327059	2442222.285	2442223.274	0.9888949296	677	499	0.6850624095	69	2721	0.45697622
46	2	2	0.6800661357	0.4039107974	2442230.664	2442231.873	1.208782277	677	500	0.6805486922	69	2790	0.4072992346
47	4	1	0.3459103869	0.5906515613	2442239.512	2442240.491	0.9788646726	677	492	0.7166584307	72	2862	0.5590113283
48	3	4	0.3275454778	0.453424662	2442246.141	2442247.5	1.358825312	681	536	0.5180548692	52	2914	0.409986899
49	4	1	0.3439698691	0.5849426222	2442253.02	2442254.349	1.328833469	684	495	0.7031172788	71	2985	0.5656179741
50	5	6	0.6735479302	0.4571831479	2442259.989	2442261.818	1.828685361	625	429.2265585	1	100	3085	0.483527389
51	6	3	0.8606644342000001	0.5218526952	2442269.417	2442275.075	5.65810399	483	521	0.5857606288	59	3144	0.5218165791
52	1	5	0.3379748384	0.4896077704	2442283.795	2442285.124	1.32877702	488	520	0.5902743461	60	3204	0.5034667881
53	2	2	0.6596150276	0.4175467603	2442290.614	2442291.943	1.328737677	494	517	0.603815498	61	3265	0.5390403194
54	3	4	0.6563081199	0.5344880593	2442299.532	2442300.531	0.9988955371	498	500	0.6805486922	69	3334	0.5186022209
55	6	3	0.8000134069	0.4291529053	2442307.971	2442308.89	0.918893815	502	493	0.7121447134	72	3406	0.4565476617
56	3	4	0.6634486159	0.5559942246	2442317.269	2442318.488	1.218833346	508	514	0.61735665	62	3468	0.4936703284
57	1	5	0.3317002267	0.5142310185	2442326.038	2442326.997	0.9588742917	508	514	0.61735665	62	3530	0.5661427518
58	2	2	0.6715675142	0.5279862338	2442332.647	2442333.306	0.6589350458	508	506	0.6534663884	66	3596	0.554614542
59	5	6	0.3196841159	0.570978711	2442341.015	2442342.374	1.358842988	511	501	0.6760349749	68	3664	0.4346214386
60	4	1	0.6796017307	0.4746819512	2442347.754	2442349.933	2.178714598	501	557	0.4232668058	43	3707	0.433788989
61	6	3	0.6360323727	0.4555091862	2442357.443	2442358.351	0.9088798082	494	560	0.4097256539	41	3748	0.5084033006000001
62	1	5	0.313764777	0.5049224715	2442365.731	2442366.98	1.248903876	509	516	0.6083292152999999	61	3809	0.5724451272
63	2	2	0.6792326018	0.5088991932	2442372.5	2442374.679	2.178590866	516	518	0.5993017807	60	3869	0.5294430474
64	3	4	0.3255136388	0.5285383752	2442382.368	2442383.057	0.6889787763	516	518	0.5993017807	60	3929	0.5872191541
65	4	1	0.3358459015	0.5701896817	2442388.727	2442389.286	0.5589027447	516	518	0.5993017807	60	3989	0.4598646728
66	5	6	0.3277690538	0.4307656776	2442394.746	2442396.285	1.538712796	515	556	0.4277805231	43	4032	0.4708282311
67	4	1	0.340504603	0.5954101223	2442401.875	2442403.054	1.178802408	515	507	0.6489526711	65	4097	0.4579699461
68	3	4	0.3366320043	0.5837741567	2442408.703	2442410.093	1.389701239	518	551	0.4503491096	46	4143	0.5770156274
69	6	3	0.2205928475	0.4406220583	2442415.693	2442417.382	1.68879717	510	528	0.5541646077	56	4199	0.4833865581
70	2	2	0.6598762437	0.4244803022	2442422.172	2442424.21	2.038742589	499	577	0.3329924597	34	4233	0.5248885143000001
71	5	6	0.3286036831	0.5952851946	2442431.85	2442433.089	1.238808617	488	505	0.6579801057	66	4299	0.4729945259
72	1	5	0.3478554831	0.4026133918	2442438.489	2442439.708	1.21884532	488	505	0.6579801057	66	4365	0.4608886969
73	3	4	0.6715346642	0.5369121865000001	2442445.348	2442447.107	1.758728436	486	510	0.6354115192000001	64	4429	0.4549519357
74	1	5	0.3190510207	0.4878523968	2442454.636	2442455.715	1.078902961	500	488	0.7347132999	74	4503	0.5332745201
75	5	6	0.6606102543	0.4073380925	2442461.125	2442464.754	3.628411498	269	484	0.7527681691	76	4579	0.5399750404
76	6	3	0.4003372	0.5114790975	2442520.985	2442522.304	1.318806062	211	489	0.7301995826	74	4653	0.5764760427
77	4	1	0.3163273394	0.5712251919	2442528.414	2442529.203	0.7889406593	173	568	0.3736159154	38	4691	0.5224840459
78	2	2	0.6652274804	0.4379751098	2442534.613	2442535.332	0.7189059029	171	561	0.4052119366	41	4732	0.5918954201
79	3	4	0.6894740617	0.4876854148	2442542.961	2442543.85	0.8888788791	171	523	0.5767331942	58	4790	0.4307862727
80	1	5	0.3235742553	0.5575052012	2442551.53	2442552.339	0.8089413033	175	491	0.721172148	73	4863	0.4161010086
81	6	3	0.1045581783	0.563254577	2442557.829	2442559.138	1.308838241	184	528	0.5541646077	56	4919	0.470952815
82	2	2	0.6717262783	0.5391413239	2442563.328	2442565.267	1.93874735	186	522	0.5812469115	59	4978	0.4490957774
83	5	6	0.3350614554	0.4554105376	2442572.766	2442573.745	0.9788803528	181	503	0.6670075403	67	5045	0.5144636141
84	4	1	0.3263650657	0.4400585965	2442579.265	2442580.794	1.529557784	172	554	0.4368079577	44	5089	0.4887299111
85	2	2	0.6580923614	0.5029141231000001	2442586.294	2442586.863	0.5689432654	170	554	0.4368079577	44	5133	0.5891750314
86	5	6	0.6637425335	0.5875497662	2442594.553	2442595.432	0.8788745655	163	507	0.6489526711	65	5198	0.5530820817
87	1	5	0.34311737	0.5244778031	2442603.051	2442603.7	0.6488868273	153	512	0.6263840845999999	63	5261	0.5075495467
88	4	1	0.3477404886	0.5239183246	2442609.35	2442613.289	3.938410081	153	512	0.6263840845999999	63	5324	0.5901002501
89	3	4	0.3279414474	0.5856367298	2442619.109	2442620.238	1.128893453	159	534	0.5270823038	53	5377	0.5955713231
90	6	3	0.1807414933	0.5530095731	2442625.888	2442627.646	1.758689663	155	498	0.6895761269	69	5446	0.5434421868
91	1	5	0.3336596716	0.5264687554	2442632.357	2442633.145	0.7888411605	151	541	0.4954862827	50	5496	0.5200401643
92	2	2	0.671052974	0.5454819306000001	2442638.775	2442639.734	0.9589358727	150	575	0.3420198943	35	5531	0.4933900467
93	4	1	0.3162097573	0.452306572	2442647.254	2442648.273	1.018886773	147	520	0.5902743461	60	5591	0.5910608141
94	5	6	0.6796264480999999	0.4105536672	2442653.723	2442654.642	0.9189294521	159	549	0.4593765442	46	5637	0.5765969432
95	3	4	0.348345422	0.4805307383	2442662.332	2442665.59	3.258350826	84	536	0.5180548692	52	5689	0.4718947967
96	6	3	0.3596820699	0.5419733298	2442671.252	2442672.199	0.9473284627	80	512	0.6263840845999999	63	5752	0.5366027058
97	6	3	0.6876018026	0.5369850359	2442677.989	2442678.828	0.8389436956	94	546	0.4729176962	48	5800	0.5208067547
98	4	1	0.3423516545	0.5164116969	2442686.547	2442687.486	0.9388696560999999	99	523	0.5767331942	58	5858	0.4073920498
99	1	5	0.3365688412	0.5821061637	2442693.086	2442694.475	1.388760136	103	535	0.5225685865	53	5911	0.5608508007
100	3	4	0.3411503858	0.4706868485	2442700.085	2442701.264	1.178798416	99	541	0.4954862827	50	5961	0.5131684014
101	2	2	0.6665551477	0.561644882	2442706.934	2442708.463	1.528792016	101	548	0.4638902616	47	6008	0.505243692
102	5	6	0.3356644085	0.50309663	2442716.033	2442717.141	1.108917612	139	510	0.6354115192000001	64	6072	0.4991057104
103	3	4	0.337197075	0.4701627896	2442722.681	2442723.55	0.8688936299	151	532	0.5361097384	54	6126	0.5584677173
104	4	1	0.6703082523	0.4278801206	2442729.12	2442730.139	1.018876225	148	555	0.4322942404	44	6170	0.5592152757
105	2	2	0.6905486801	0.5490879549	2442737.829	2442738.958	1.128844417	168	513	0.6218703673	63	6233	0.5235936043
106	1	5	0.3330032837	0.5748988508	2442746.758	2442748.006	1.24869262	161	503	0.6670075403	67	6300	0.4896858879
107	5	6	0.658051449	0.4664721667	2442753.516	2442754.645	1.128831017	157	530	0.5451371731	55	6355	0.5873298762
108	6	3	0.5405004723	0.4718825052	2442762.205	2442763.984	1.7787134	162	538	0.5090274346	51	6406	0.4133185548
109	1	5	0.3547227419	0.4913123476	2442770.683	2442771.412	0.728899383	161	538	0.5090274346	51	6457	0.5730739328
110	3	4	0.330605858	0.5034762969	2442777.172	2442778.101	0.9288767464	156	525	0.5677057596	57	6514	0.5592083101999999
111	6	3	0.1894611079	0.4870081953	2442783.691	2442784.96	1.268786775	138	555	0.4322942404	44	6558	0.5111522858999999
112	5	6	0.3265205638	0.5678464059	2442789.73	2442790.799	1.068850752	138	570	0.3645884808	37	6595	0.5126773232
113	2	2	0.659702617	0.5563212131	2442796.379	2442797.198	0.8188766236	142	528	0.5541646077	56	6651	0.4207583821
114	4	1	0.3206641056	0.4262741134	2442804.558	2442805.797	1.238827433	135	459	0.8656111018	87	6738	0.55054601
115	4	1	0.3243506146	0.491759247	2442811.317	2442812.915	1.598726132	107	512	0.6263840845999999	63	6801	0.5532694754
116	6	3	0.8710184983	0.4855927525	2442818.455	2442819.084	0.6288935957	107	556	0.4277805231	43	6844	0.4659744501
117	1	5	0.335758962	0.5254475743	2442827.843	2442828.813	0.9697008231000001	181	499	0.6850624095	69	6913	0.4935448944
118	5	6	0.6857332307	0.5546972383	2442834.433	2442835.112	0.6788607095	150	513	0.6218703673	63	6976	0.492265339
119	2	2	0.6590579062	0.4320794437	2442842.701	2442843.88	1.17880982	141	508	0.6444389538	65	7041	0.4238346602
120	3	4	0.6685118758	0.5205059101	2442851.329	2442852.599	1.269663162	135	481	0.7663093211000001	77	7118	0.42915489
121	3	4	0.3303736778	0.5979102325	2442860.198	2442861.637	1.438761177	133	481	0.7663093211000001	77	7195	0.5217556838
122	2	2	0.6693259397	0.4673895275	2442867.167	2442868.386	1.218736983	128	493	0.7121447134	72	7267	0.435607821
123	6	3	0.3932563362	0.4301312658	2442875.816	2442876.505	0.6888060081	125	490	0.7256858653	73	7340	0.4066186172
124	4	1	0.3296377102	0.5501362242	2442882.385	2442883.124	0.7389205168	125	539	0.5045137173000001	51	7391	0.4838602503
125	5	6	0.3381223171	0.5859750272000001	2442888.724	2442889.683	0.9588121409	103	495	0.7031172788	71	7462	0.4008851287
126	1	5	0.3439796219	0.4033202868	2442895.073	2442895.762	0.6889662324	120	565	0.3871570673	39	7501	0.4391778752
127	6	3	0.2794442458	0.4967963868	2442901.322	2442902.3	0.9788247589	103	515	0.6128429327	62	7563	0.5725438522
128	3	4	0.6741375248	0.4172965851	2442907.521	2442908.809	1.288782288	105	534	0.5270823038	53	7616	0.4594926562
129	1	5	0.329825458	0.4474611528	2442916.319	2442917.278	0.9590747142	100	511	0.6308978019	64	7680	0.5544434143
130	2	2	0.6837313497	0.4625588901	2442922.818	2442924.017	1.198729212	106	550	0.4548628269	46	7726	0.5297912044
131	5	6	0.6604260693	0.5938202964	2442931.806	2442932.545	0.7397772316	102	513	0.6218703673	63	7789	0.4757959668
132	4	1	0.3445809745	0.4050080703	2442939.935	2442941.394	1.458825397	103	496	0.6986035615	70	7859	0.4484258384
133	4	1	0.3355478057	0.4762613039	2442946.944	2442948.243	1.298758092	80	540	0.5	51	7910	0.4896951829
134	1	5	0.3330596409	0.4827754955	2442953.772	2442955.612	1.839588298	81	575	0.3420198943	35	7945	0.4279123612
135	2	2	0.6645243475	0.4496790845	2442961.042	2442961.86	0.8187637255	75	535	0.5225685865	53	7998	0.4946959098
136	5	6	0.6776402303	0.5939289013	2442969.49	2442970.999	1.508801065	110	471	0.8114464941	82	8080	0.491822312
137	3	4	0.3249376118	0.4817688584	2442978.589	2442979.697	1.108684973	122	501	0.6760349749	68	8148	0.5086385618
138	6	3	0.2107097664	0.5712907718	2442985.288	2442987.116	1.828698761	127	526	0.5631920423	57	8205	0.4813296433
139	2	2	0.6649846941000001	0.4121796886	2442991.826	2442992.655	0.8288937667	111	510	0.6354115192000001	64	8269	0.4497954469
140	4	1	0.6510562737	0.4490105431	2443000.105	2443001.444	1.338745126	114	552	0.4458353923	45	8314	0.5887410744
141	6	3	0.1527610026	0.4379558914	2443008.934	2443009.952	1.018768458	129	575	0.3420198943	35	8349	0.4947895258
142	5	6	0.6723947672	0.4308036726	2443014.343	2443016.401	2.058592417	107	566	0.38264335	39	8388	0.5638192923000001
143	1	5	0.3562349332	0.5276772369	2443024.081	2443025.43	1.348748299	100	548	0.4638902616	47	8435	0.5048707571
144	3	4	0.3428859698	0.4490944922	2443031.07	2443031.819	0.7489482085	88	507	0.6489526711	65	8500	0.4691212311
145	1	5	0.3306761182	0.4865351675	2443037.389	2443038.268	0.8787331576	88	528	0.5541646077	56	8556	0.534170092
146	5	6	0.6743467147	0.4450056771	2443043.788	2443044.567	0.7790204491	90	554	0.4368079577	44	8600	0.5636652584
147	6	3	0.2637524205	0.5513624729	2443052.276	2443053.465	1.188750557	83	528	0.5541646077	56	8656	0.4717658546
148	4	1	0.6535724689	0.4668377882	2443058.545	2443059.244	0.6988867274	87	559	0.4142393712	42	8698	0.4275943524
149	2	2	0.6824682407	0.4829731549	2443066.644	2443067.633	0.9888310684	67	510	0.6354115192000001	64	8762	0.4456593967
150	3	4	0.3331138973	0.4382314469	2443075.162	2443076.071	0.908893208	78	506	0.6534663884	66	8828	0.560862359
