trial	condition	image	target	fixationTime	rtStart	rtEnd	rt	responseX	responseY	responseProp	pointsThisRound	pointsTotal	preFeedbackTime
1	1	1	0.3185681738	0.4224562983	702029.0586	702038.3029	9.244357755999999	53	521	0.5857606288	74	74	0.5011156892999999
2	6	6	0.442544923	0.5592786891	702043.8319	702047.6012	3.769283644	233	536	0.5180548692	93	167	0.5080785743
3	5	4	0.6528243496	0.5547151314	702053.8702	702075.6967	21.82649097	231	536	0.5180548692	87	254	0.5430084173
4	3	2	0.6553814526	0.4184271327	702083.1156	702087.5548	4.43925888	201	537	0.5135411519	86	340	0.5491759649
5	2	5	0.6565360180000001	0.5156205722	702095.1142	702097.9936	2.879419813	131	535	0.5225685865	87	427	0.4873006796
6	4	3	0.3449638961	0.5078304789	702105.492	702107.7515	2.259558644	160	579	0.3239650251	98	525	0.4386735118
7	3	2	0.3450790143	0.5346085678	702113.3506	702114.8602999999	1.509701621	146	515	0.6128429327	74	599	0.52698433
8	2	5	0.6672990632	0.4478073866	702120.4495	702121.9292	1.479703258	157	504	0.662493823	100	699	0.5459759181
9	5	4	0.6730593319	0.4371758237	702129.458	702131.9375999999	2.479543888	193	521	0.5857606288	92	791	0.4876423854
10	4	3	0.3370451391	0.5492967135	702139.5564	702141.2061	1.649687617	312	583	0.3059101558	97	888	0.5999772764
11	1	1	0.3195729736	0.4521574635	702146.8253	702148.325	1.499634218	323	533	0.5315960211	79	967	0.4439517799
12	6	6	0.1056203611	0.572504809	702153.7942	702156.5837	2.789472904	267	505	0.6579801057	45	1012	0.557238731
13	4	3	0.3513933314	0.5473725079	702160.873	702163.5526000001	2.679536874	329	574	0.3465336116	100	1112	0.4952992649
14	3	2	0.6570642485	0.5773684323	702169.2717	702170.5314	1.259731129	281	586	0.2923690039	64	1176	0.4406697121
15	6	6	0.7429247682	0.4420404815	702177.9004	702179.16	1.259676105	469	617	0.1524437674	41	1217	0.4749206935
16	1	1	0.3302469337	0.4056000415	702187.0389	702195.9374000001	8.898498899	613	599	0.2336906789	91	1308	0.5455205155
17	2	5	0.6596647112	0.498784805	702201.5066	702204.406	2.899431741	638	551	0.4503491096	80	1388	0.4421106281
18	5	4	0.3406054408	0.5879690731	702211.9349	702217.5639	5.629031651	378	513	0.6218703673	72	1460	0.5647594611
19	2	5	0.6791107489	0.5333418403	702223.2431	702225.7126	2.469523241	491	505	0.6579801057	98	1558	0.5227678182
20	6	6	0.5917292832	0.551648825	702233.4015	702234.9912	1.58964784	608	497	0.6940898442	90	1648	0.5858299613
21	4	3	0.3472265964	0.5996207367	702242.2701	702244.0997	1.829654991	679	579	0.3239650251	98	1746	0.4243484004
22	5	4	0.3111397654	0.4701904828	702249.6189	702260.5270999999	10.9081894	623	496	0.6986035615	62	1808	0.4887082501
23	3	2	0.6681324756	0.4821640351	702265.9063	702268.5458	2.639495626	846	502	0.6715212576	100	1908	0.5898141667
24	1	1	0.331836433	0.5094963144	702276.2047	702279.934	3.729336764	980	568	0.3736159154	96	2004	0.5305433267
