trial	condition	image	target	fixationTime	rtStart	rtEnd	rt	responseX	responseY	responseProp	pointsThisRound	pointsTotal	preFeedbackTime
34	3	6	0.6740036718	0.4794039734	531036.1989	531037.1178	0.9189416112	50	490	0.7256858653	95	2803	0.4058907194
35	1	1	0.3297196455	0.5668179303999999	531044.6767	531045.4565	0.7798174685	16	585	0.2968827212	97	2900	0.4185181259
36	6	2	0.771571823	0.5987393638	531051.0066	531054.2151	3.20850147	8	506	0.6534663884	89	2989	0.5961065174
37	5	4	0.664974267	0.4587045698	531062.4547	531063.6136	1.158859811	32	484	0.7527681691	92	3081	0.5890546869
38	2	3	0.6599179636	0.5247221405	531071.2833	531072.4922	1.208899183	291	480	0.7708230384	89	3170	0.4980470165
39	1	1	0.3340695647	0.4355860298	531079.9519	531081.0608	1.108864629	293	580	0.3194513078	99	3269	0.4472158058
40	3	6	0.6681130494999999	0.5835893609	531086.6609	531087.4298	0.7689577763	276	490	0.7256858653	95	3364	0.5996138308
41	6	2	0.4680308504	0.4741400707	531095.0695	531097.0683	1.998788901	37	571	0.3600747635	90	3454	0.5573070932
42	4	5	0.3252397739	0.5863171138	531103.5773	531104.697	1.119716053	72	580	0.3194513078	100	3554	0.4321365983
43	4	5	0.3307733394	0.5223835443	531110.159	531110.926	0.7669629412	69	584	0.3013964385	98	3652	0.5129208552
44	3	6	0.6626133971	0.4397657221	531116.4161	531117.4051	0.9890180005	49	503	0.6670075403	100	3752	0.5139919501
45	1	1	0.3367156431	0.5930258980000001	531125.0348	531126.5836	1.548795202	56	579	0.3239650251	99	3851	0.5987480194
46	6	2	0.7154468194	0.4652517391	531132.2336	531134.4623	2.228679611	75	503	0.6670075403	96	3947	0.5162667466
47	2	3	0.6751794992	0.456509485	531142.2911	531143.7408	1.449711737	206	501	0.6760349749	100	4047	0.5365184837
48	5	4	0.6797015814	0.5653666188000001	531151.4605	531153.7291999999	2.268673248	774	492	0.7166584307	97	4144	0.560672806
49	6	2	0.7496017042000001	0.4331890749	531161.349	531162.6978	1.348835001	1119	477	0.7843641903	97	4241	0.5511730752
50	2	3	0.666367603	0.4542064689	531170.7574999999	531171.7064	0.9488872315	1311	500	0.6805486922	99	4340	0.5305858738
51	5	4	0.6486144295	0.4957473694	531179.2861	531180.595	1.308919197	1531	518	0.5993017807	96	4436	0.4920428098
52	1	1	0.3347171738	0.4620157219	531187.9947	531189.0736	1.078914162	1526	565	0.3871570673	95	4531	0.4461216033
53	3	6	0.3208350508	0.4940799084	531194.5837	531195.9825	1.398835885	1608	504	0.662493823	66	4597	0.4618302705
54	4	5	0.3355992189	0.5111233893	531201.4325999999	531204.4711	3.038548472	1713	571	0.3600747635	98	4695	0.5787995042
55	6	2	0.7748813117	0.5523593109	531210.1603	531211.0403	0.8800139584	1781	479	0.7753367557	100	4795	0.4357039121
56	4	5	0.3319596076	0.4426936093	531219.1089	531220.5386	1.429663031	1887	516	0.6083292152999999	73	4868	0.5068699652
57	5	4	0.6601590526	0.5269296807	531226.1176999999	531226.6976	0.5798626851999999	1852	500	0.6805486922	98	4966	0.4127125295
58	2	3	0.6653942728	0.5892290871	531234.2174	531236.6161	2.398698468	1832	490	0.7256858653	94	5060	0.5918287404
59	1	1	0.3416648607	0.5175731898	531244.2757	531246.5943999999	2.318732862	1816	562	0.4006982193	95	5155	0.5548167701
60	3	6	0.344050094	0.4779522215	531252.2337	531254.3132	2.079452428	1781	508	0.6444389538	70	5225	0.5619485436
61	6	2	0.5486181836	0.5228645669999999	531260.0024	531260.9121	0.9097457548	1770	487	0.7392270171999999	81	5306	0.5715558578
62	2	3	0.6700590949	0.4682145713	531267.8021	531268.6209	0.8188719902	1721	515	0.6128429327	95	5401	0.4277398716
63	5	4	0.6750691716	0.5137917389	531276.1398	531277.3695	1.229743885	1703	492	0.7166584307	96	5497	0.5813002389
64	3	6	0.6619860174	0.4879370889	531285.0493	531286.5281	1.478802061	1854	523	0.5767331942	92	5589	0.4781841307
65	4	5	0.3206108351	0.4232028362	531293.947	531295.7866	1.839612631	1834	549	0.4593765442	87	5676	0.4486251754
66	1	1	0.3422981229	0.5847199845	531301.2966999999	531302.0556	0.7589225895	1848	582	0.3104238731	97	5773	0.5759618944
67	6	2	0.5151056207	0.5287305678000001	531307.7656	531308.9245	1.158821607	1876	516	0.6083292152999999	91	5864	0.587128905
68	2	3	0.6516929336	0.4939234601	531315.6645	531316.7032	1.038781112	1891	506	0.6534663884	100	5964	0.5946752425
69	4	5	0.3516146569	0.5749903707	531324.343	531326.4317	2.088773728	1867	549	0.4593765442	90	6054	0.540572385
70	1	1	0.3453436408	0.4621509189	531332.0909	531333.0507	0.9597885481	1865	533	0.5315960211	82	6136	0.4427069427
71	5	4	0.3384263361	0.57007853	531338.6907	531339.7196	1.028878496	1775	478	0.779850473	56	6192	0.5436596952
72	3	6	0.6649676229	0.4031300958	531345.2497	531346.5784999999	1.328831056	1780	504	0.662493823	100	6292	0.5654331375
73	2	3	0.6687150896	0.5767987402	531354.2573000001	531355.877	1.619687543	1812	527	0.558678325	89	6381	0.4213483165
74	1	1	0.3288451552	0.4753324074	531363.336	531365.0556	1.719559021	1898	572	0.3555610462	98	6479	0.5855987848
75	6	2	0.1696246603	0.4405436518	531370.6056	531372.0844000001	1.4787975	1919	495	0.7031172788	47	6526	0.4909293843
76	5	4	0.6736034125	0.5382371433000001	531380.5132	531382.8427	2.329537815	502	506	0.6534663884	98	6624	0.5368520734
77	3	6	0.6806554805	0.4215004776	531390.3925	531391.9114	1.518894912	356	507	0.6489526711	97	6721	0.4681938794
78	4	5	0.3493656197	0.4860219671	531399.5110000001	531402.0398	2.528755904	951	589	0.278827852	93	6814	0.5480381057
79	6	2	0.6717509823	0.5459334834	531407.7897	531408.7186	0.9288830006	1319	495	0.7031172788	97	6911	0.4693962453
80	5	4	0.658117529	0.5382031215	531416.3184	531417.9671	1.648755345	1528	501	0.6760349749	99	7010	0.4613653963
81	3	6	0.3311391613	0.4218127694	531425.3569	531426.1658	0.8089499875	1683	495	0.7031172788	63	7073	0.4191617606
82	1	1	0.3295642152	0.4872505607	531431.6159	531432.5747999999	0.9588653987	1767	568	0.3736159154	96	7169	0.4008758631
83	2	3	0.6668946776	0.425336782	531437.9349	531439.3637	1.428776944	1792	493	0.7121447134	96	7265	0.5794990392
84	4	5	0.3358032334	0.5124144433	531447.0134000001	531448.4623	1.448851594	1897	579	0.3239650251	99	7364	0.4571639926
85	2	3	0.6623089528	0.5423059719	531454.0316	531454.9812	0.9496267774	1806	489	0.7301995826	94	7458	0.4656437333
86	3	6	0.339459005	0.4525611607	531462.4201	531463.2699	0.8498083282	1809	511	0.6308978019	71	7529	0.5198346442
87	4	5	0.6743883286	0.4661499855	531468.85	531469.6589	0.8089066524	1825	579	0.3239650251	65	7594	0.4536189868
88	1	1	0.3151993208	0.5769196873	531477.2886	531478.4575	1.16888616	1866	582	0.3104238731	100	7694	0.4103371434
89	5	4	0.6738915548	0.4256971998	531483.7476	531484.3165	0.568956807	1864	525	0.5677057596	90	7784	0.4047561394
90	6	2	0.7933282106	0.4654815434	531491.7863	531494.6348999999	2.848629445	1831	491	0.721172148	93	7877	0.5112145458
91	5	4	0.6515667627	0.4804880082	531502.9445	531503.6535	0.708972168	1594	487	0.7392270171999999	92	7969	0.5840159961
92	6	2	0.8846976724	0.5273661847	531511.2323	531512.3321	1.099778821	1904	521	0.5857606288	71	8040	0.4243663861
93	2	3	0.6666289861	0.4159544316	531521.0408	531522.5405	1.499706348	1783	514	0.61735665	96	8136	0.5538161435
94	1	1	0.338857902	0.4374591302	531530.0902	531531.3091	1.218830024	1888	584	0.3013964385	97	8233	0.5142508461999999
95	3	6	0.3300530138	0.4917325864	531536.8991	531537.898	0.9988884004	1884	490	0.7256858653	61	8294	0.4083898296
96	4	5	0.3309875677	0.5289656584	531543.3773000001	531544.4869	1.109659484	1880	582	0.3104238731	98	8392	0.5833123148
97	5	4	0.3441509567	0.5908711048	531550.1962	531550.8759	0.6797099293	1829	512	0.6263840845999999	72	8464	0.5207362437
98	2	3	0.6641992333	0.4032845013	531556.416	531557.0549	0.6389220079	1787	509	0.6399252365	98	8562	0.4569849053
99	1	1	0.3406871565	0.5653350253	531564.6247	531566.2735	1.648763043	1905	592	0.2652867001	93	8655	0.5622929128
100	6	2	0.4407662776	0.4122382914	531571.8435	531573.2924	1.448842756	1915	469	0.8204739287	63	8718	0.586660826
101	3	6	0.3347113992	0.4886028308	531579.5616	531580.5113	0.9496960563	1883	515	0.6128429327	73	8791	0.5686304706
102	4	5	0.3294025832	0.4372364149	531586.0815	531587.4601	1.378667723	1913	585	0.2968827212	97	8888	0.4216005373
103	5	4	0.6604823661	0.439964676	531592.8393	531593.5891	0.7498153986	1818	521	0.5857606288	93	8981	0.4544565102
104	4	5	0.3257057431	0.4179040309	531600.978	531602.7877	1.809668151	1912	577	0.3329924597	100	9081	0.5151382450999999
105	6	2	0.8474077571	0.4740871966	531608.2868999999	531608.9268	0.6399038875	1887	497	0.6940898442	85	9166	0.5946923139
106	1	1	0.3422629819	0.55660691	531617.7162	531618.3352	0.6189659587	1841	584	0.3013964385	96	9262	0.5028803773
107	2	3	0.6841784619	0.535802293	531623.9852999999	531624.8042	0.8189113337	1851	528	0.5541646077	87	9349	0.4496316751
108	3	6	0.3327430183	0.4615183133	531632.3739	531634.3125999999	1.938746843	1843	500	0.6805486922	66	9415	0.5166724173
109	4	5	0.3287308596	0.4322209846	531639.8127	531640.6316	0.8188913768	1857	571	0.3600747635	97	9512	0.5489396072
110	6	2	0.5071846238	0.5597336857	531646.2708000001	531648.5804	2.309555537	1914	496	0.6986035615	81	9593	0.4896524147
111	1	1	0.3263475349	0.5183043947	531655.191	531656.2092	1.018191004	1812	586	0.2923690039	97	9690	0.4401932517
112	3	6	0.3446066261	0.5206634326	531661.6792	531662.8681	1.188862166	1903	525	0.5677057596	78	9768	0.4780191053
113	2	3	0.6569481544	0.5337925321	531668.5082	531669.1671	0.6589108433	1851	525	0.5677057596	92	9860	0.5063800495
114	5	4	0.658409611	0.4784564813	531676.6568999999	531678.5056	1.848716115	1867	486	0.7437407345	92	9952	0.5259836992
115	5	4	0.6656809315	0.5264150242	531686.0654	531686.7243	0.6589142646	1904	509	0.6399252365	98	10050	0.5115846023
116	4	5	0.3167637227	0.5905212643	531694.3741	531695.3229	0.9488416157	1897	584	0.3013964385	99	10149	0.576321696
117	2	3	0.6509099982	0.4266160405	531700.7929999999	531701.4819	0.6889285936	1901	516	0.6083292152999999	96	10245	0.4716194484
118	6	2	0.6064806676	0.4490443249	531708.8617	531709.7506	0.8889141676	1865	485	0.7482544518000001	86	10331	0.4615166399
119	3	6	0.3172458187	0.4091138666	531716.8205	531718.5292	1.708750076	1862	506	0.6534663884	67	10398	0.4370850693
120	1	1	0.3326411188	0.4721761192	531723.8994	531724.7781999999	0.8788806914	1918	587	0.2878552866	96	10494	0.5065895492
121	4	5	0.3306635761	0.4787154888	531730.2974	531731.0873	0.7898535106	1900	557	0.4232668058	91	10585	0.5523216698
122	3	6	0.6874674964	0.5908498102	531736.7573000001	531737.5862	0.8288937774	1903	489	0.7301995826	96	10681	0.4418023627
123	1	1	0.3325634721	0.4922143673	531745.1851	531745.9549	0.7697437933	1901	584	0.3013964385	97	10778	0.4950671642
124	2	3	0.6671157747999999	0.4106362515	531751.394	531752.4838	1.089783833	1873	515	0.6128429327	95	10873	0.5889430167
125	5	4	0.657810524	0.5108606573	531760.1427	531760.7225	0.5797982528	1887	492	0.7166584307	95	10968	0.4052249659
126	6	2	0.1983618698	0.4807791624	531768.1023	531769.1211	1.018862126	1905	476	0.7888779076	41	11009	0.5513705994
127	5	4	0.6718912217	0.4901551457	531773.9114	531774.9502	1.038854382	1824	491	0.721172148	96	11105	0.4137250764
128	2	3	0.6721429391	0.4573578802	531782.41	531783.3789	0.9688988749	1846	498	0.6895761269	99	11204	0.4948025698
129	6	2	0.8041413729	0.404420785	531790.8687	531791.4576	0.5889416512	1855	504	0.662493823	86	11290	0.5240747925
130	4	5	0.6656842894	0.4288581308	531799.7873	531800.8361	1.048858779	1893	594	0.2562592655	60	11350	0.597037079
131	3	6	0.6521544012	0.5167373068	531808.5058	531809.1848	0.6789891999	1873	516	0.6083292152999999	96	11446	0.4015203181
132	1	1	0.3364384434	0.5923224102	531816.6346	531817.8334	1.198842614	1866	578	0.3284787424	100	11546	0.5514018648
133	6	2	0.224849001	0.5797296909	531823.5335	531824.3124000001	0.778908574	1898	475	0.7933916249	44	11590	0.5080018536000001
134	1	1	0.3326803235	0.4027436756	531829.1225000001	531830.1714	1.048920075	1895	612	0.175012354	85	11675	0.4769702969
135	5	4	0.6572369912	0.5039533004	531835.7016	531836.4404	0.7388738833	1775	510	0.6354115192000001	98	11773	0.5674600292
136	3	6	0.6655480741000001	0.4285414098	531843.9393	531844.9791	1.039820297	1891	499	0.6850624095	99	11872	0.4734941245
137	2	3	0.6688011723	0.4458156554	531852.4489	531853.3278	0.8788718532000001	1906	503	0.6670075403	100	11972	0.45814689
138	4	5	0.6697426318	0.4600684433	531860.8175	531861.7165	0.8989601883	1776	571	0.3600747635	70	12042	0.4482292501
139	3	6	0.6560593751	0.4133447509	531869.1453	531870.0251	0.8797471059999999	1909	493	0.7121447134	95	12137	0.4584941165
140	5	4	0.66973132	0.5241176904	531877.4948	531878.6137	1.118888127	1903	485	0.7482544518000001	93	12230	0.4063170843
141	6	2	0.8619011743	0.5110106803	531886.0927	531886.8724	0.7797487597	1919	486	0.7437407345	89	12319	0.5410013846
142	2	3	0.6551450804	0.4114315588	531895.552	531897.3508	1.798771681	1881	517	0.603815498	95	12414	0.5130248499
143	1	1	0.3224875624	0.5426608776	531904.8905	531905.8094	0.9188948551	1798	580	0.3194513078	100	12514	0.4363068685
144	4	5	0.668752035	0.4516720248	531911.1795	531912.0684	0.888837191	1880	572	0.3555610462	69	12583	0.5289417234
145	2	3	0.6628198546	0.4807377904	531919.6482000001	531920.7071	1.058900808	1911	526	0.5631920423	91	12674	0.487407635
146	1	1	0.3467834392	0.4502842246	531928.1768	531929.0157	0.8389389428	1900	589	0.278827852	94	12768	0.4195617653
147	4	5	0.6701552248	0.5728013384	531934.6557	531935.6247	0.9689265295	1901	552	0.4458353923	78	12846	0.4870859158
148	5	4	0.6640547377	0.5392011198	531943.2344	531943.9834	0.7489880425	1840	510	0.6354115192000001	98	12944	0.4850839419
149	3	6	0.3390057149	0.448336834	531951.4531	531952.2821	0.828941959	1901	517	0.603815498	74	13018	0.5186761052
150	6	2	0.5252390013	0.4728519796	531957.8621	531958.691	0.8289271338999999	1837	460	0.8610973845	67	13085	0.4446895519
