trial	condition	image	target	fixationTime	rtStart	rtEnd	rt	responseX	responseY	responseProp	pointsThisRound	pointsTotal	preFeedbackTime
59	5	3	0.3163385905	0.4904360387	2344287.592	2344289.992	2.399511284	1596	548	0.4638902616	86	5064	0.4218095298
60	3	1	0.6715313816	0.5770916084	2344295.441	2344296.381	0.939696792	1597	525	0.5677057596	90	5154	0.4600551376
61	6	2	0.4068260947	0.4550709767	2344303.879	2344307.009	3.129348966	1597	525	0.5677057596	84	5238	0.5038638459
62	4	4	0.3391257141	0.5478676428	2344313.048	2344314.718	1.669564409	1593	606	0.2020946578	87	5325	0.4822329844
63	1	6	0.330216802	0.5615855118	2344320.337	2344321.157	0.8197261458	1593	606	0.2020946578	88	5413	0.5152528789
64	3	1	0.6483549233	0.5604823527	2344326.766	2344329.405	2.639468257	1601	540	0.5	86	5499	0.4069512094
65	2	5	0.6696185037	0.5908727707	2344336.844	2344339.365	2.520373433	1601	508	0.6444389538	98	5597	0.4509723634
66	5	3	0.6454428518000001	0.5015004036	2344346.883	2344347.792	0.909699569	1599	587	0.2878552866	65	5662	0.5271378705
67	4	4	0.3320892145	0.5537381340999999	2344355.291	2344358.931	3.639349941	1606	563	0.396184502	94	5756	0.485523238
68	1	6	0.3250448185	0.4437576343	2344364.39	2344365.13	0.7397434344	1608	577	0.3329924597	100	5856	0.4740840841
69	2	5	0.6475849919	0.4876871242	2344370.589	2344371.849	1.259684943	1624	492	0.7166584307	94	5950	0.4534771924
70	6	2	0.8143473325	0.5593567975	2344379.287	2344381.357	2.069527004	1617	526	0.5631920423	75	6025	0.5260389343
71	3	1	0.6677367689	0.466533186	2344389.776	2344392.415	2.639415799	1635	526	0.5631920423	90	6115	0.4572865764
72	5	3	0.6861554441	0.433755736	2344399.854	2344401.834	1.979544458	1631	574	0.3465336116	67	6182	0.5836859663
73	4	4	0.3301629789	0.4911474142	2344409.563	2344410.852	1.289700983	1536	571	0.3600747635	98	6280	0.4479065733
74	2	5	0.6778130573	0.4173899284	2344416.252	2344419.221	2.969340778	1509	484	0.7527681691	93	6373	0.5937774942
75	3	1	0.3357966612	0.5910059841999999	2344427.01	2344428.29	1.279704569	1511	510	0.6354115192000001	71	6444	0.4056788826
76	5	3	0.656865814	0.4516395343	2344445.167	2344450.606	5.439074421	1544	502	0.6715212576	99	6543	0.4316221919
77	1	6	0.3401101581	0.4753271517	2344458.005	2344460.174	2.169550154	1517	589	0.278827852	94	6637	0.5948467906
78	6	2	0.7247607495	0.4107011853	2344465.764	2344467.903	2.139592845	1509	533	0.5315960211	81	6718	0.4554983494
79	3	1	0.662422414	0.5671410244	2344475.822	2344478.302	2.47952108	1515	501	0.6760349749	99	6817	0.4283092024
80	4	4	0.3303843064	0.4923368908	2344485.741	2344487.75	2.009573327	1512	551	0.4503491096	89	6906	0.5223968496
81	6	2	0.7469041818	0.4088993029	2344493.209	2344494.959	1.749605566	1511	506	0.6534663884	91	6997	0.4159942998
82	5	3	0.6694663555	0.4707646816	2344502.868	2344505.787	2.919404896	1509	507	0.6489526711	98	7095	0.5153569379
83	1	6	0.3365815175	0.4470427184	2344513.306	2344515.576	2.26958813	1507	600	0.2291769616	90	7185	0.5283342112
84	2	5	0.673900847	0.4091267892	2344521.085	2344523.054	1.969573419	1520	516	0.6083292152999999	94	7279	0.4618602295
85	2	5	0.6509746056	0.5707598243000001	2344530.673	2344531.603	0.9297799212	1520	508	0.6444389538	100	7379	0.5534202135
86	4	4	0.3347184267	0.5317614072	2344539.132	2344541.682	2.549509089	1530	567	0.3781296327	96	7475	0.5256174584
87	5	3	0.3175978916	0.5616414645	2344547.311	2344548.89	1.579678512	1552	511	0.6308978019	69	7544	0.4859309208
88	1	6	0.3260230417	0.507841994	2344554.33	2344556.099	1.76963346	1556	603	0.2156358097	89	7633	0.4420977489
89	3	1	0.346543656	0.4070383468	2344561.449	2344563.618	2.169485152	1573	503	0.6670075403	68	7701	0.4005644715
90	6	2	0.4682289576	0.5797216545	2344569.227	2344570.537	1.309678414	1573	527	0.558678325	91	7792	0.5603065757
91	3	1	0.3194357261	0.5621601362999999	2344577.017	2344579.585	2.568511198	1573	556	0.4277805231	90	7882	0.4337524305
92	2	5	0.675650993	0.4324423988	2344584.935	2344586.454	1.519637594	1581	515	0.6128429327	94	7976	0.4200461629
93	5	3	0.6724177115	0.5941084737	2344594.073	2344597.093	3.019377299	1605	520	0.5902743461	92	8068	0.5010179621
94	4	4	0.3235974872	0.5232303624	2344604.692	2344605.701	1.009717872	1639	589	0.278827852	96	8164	0.5791908846
95	1	6	0.3365906833	0.5448587502	2344611.32	2344615.18	3.859299832	1638	607	0.1975809405	87	8251	0.574735056
96	6	2	0.4719237975	0.5168876182	2344620.839	2344621.859	1.019719132	1667	510	0.6354115192000001	84	8335	0.5235345973
97	6	2	0.7999616416999999	0.5070262714	2344628.268	2344630.007	1.739626829	1672	542	0.4909725654	70	8405	0.5111433372999999
98	5	3	0.6611677135	0.4127176122	2344638.276	2344639.976	1.699598695	1672	567	0.3781296327	72	8477	0.5682654364
99	1	6	0.3143961813	0.5034079964	2344647.555	2344652.154	4.599172701	1672	587	0.2878552866	98	8575	0.4292921412
100	3	1	0.6695030572	0.5475384369	2344657.563	2344661.312	3.749319327	1642	534	0.5270823038	86	8661	0.59078088
101	2	5	0.6820701363	0.5558549919	2344669.021	2344671.651	2.629423092	1659	500	0.6805486922	100	8761	0.4282027075
102	4	4	0.3382102734	0.5433959687	2344679.27	2344683.199	3.929341154	1629	582	0.3104238731	98	8859	0.4754990344
103	2	5	0.6881758428	0.4516059947	2344688.708	2344691.208	2.499499082	1633	491	0.721172148	97	8956	0.5634205216
104	1	6	0.3381349409	0.4649974274	2344698.917	2344700.516	1.599650241	1593	611	0.1795260713	85	9041	0.4139712263
105	5	3	0.6748514881	0.5640468359	2344706.055	2344709.515	3.459334101	1611	552	0.4458353923	78	9119	0.5595537887000001
106	6	2	0.4948765319	0.5642602665999999	2344717.244	2344718.203	0.9597343793000001	1612	534	0.5270823038	97	9216	0.5408958691
107	3	1	0.3368936971	0.4399110556	2344724.703	2344726.642	1.939553387	1612	531	0.5406234558	80	9296	0.4740427224
108	4	4	0.3426970846	0.592962064	2344732.271	2344733.251	0.9797796644	1605	561	0.4052119366	94	9390	0.5949755414
109	2	5	0.6641634453	0.4376937343	2344738.88	2344739.64	0.7597388267	1590	500	0.6805486922	99	9489	0.5254123066
110	1	6	0.3155746937	0.4369371027	2344747.129	2344748.379	1.24971818	1566	580	0.3194513078	100	9589	0.4509517566
111	4	4	0.6674975207	0.562924875	2344753.828	2344754.798	0.9697048487	1566	567	0.3781296327	72	9661	0.4315988449
112	6	2	0.8615963563	0.4971381952	2344762.277	2344763.646	1.369605293	1577	520	0.5902743461	73	9734	0.4820164553
113	5	3	0.6538117591	0.5894911564999999	2344772.435	2344773.085	0.6498013716	1577	496	0.6986035615	96	9830	0.5045644807
114	3	1	0.6575872513	0.4019542268	2344780.454	2344781.253	0.7997487141	1573	527	0.558678325	91	9921	0.428799593
115	6	2	0.5839737902	0.5376736469	2344788.712	2344791.192	2.479466341	1573	527	0.558678325	98	10019	0.4357424196
116	1	6	0.3308681883	0.4053348326	2344798.081	2344799.76	1.679573652	1547	578	0.3284787424	100	10119	0.4975025262
117	2	5	0.6679112265	0.5708287791	2344805.36	2344806.159	0.7997284718	1549	500	0.6805486922	99	10218	0.5697524940000001
118	4	4	0.3512316196	0.4472744053	2344813.728	2344814.698	0.9697108357000001	1543	495	0.7031172788	65	10283	0.4602952011
119	5	3	0.3347556467	0.4418228678	2344820.257	2344821.917	1.659604774	1532	513	0.6218703673	72	10355	0.4939019976
120	3	1	0.3361831416	0.4597400939	2344827.416	2344828.326	0.9097041301	1532	513	0.6218703673	72	10427	0.5299110983999999
121	1	6	0.3307970977	0.5437272543	2344833.955	2344835.025	1.069767628	1549	586	0.2923690039	97	10524	0.5039169171
122	4	4	0.3317425334	0.4850528838	2344840.544	2344842.714	2.169540461	1557	526	0.5631920423	77	10601	0.4328556502
123	3	1	0.6627992933	0.4633696416	2344848.143	2344849.812	1.669600046	1558	566	0.38264335	72	10673	0.5829413655
124	5	3	0.665914012	0.5503489077	2344857.461	2344858.941	1.479610316	1576	550	0.4548628269	79	10752	0.4927481978
125	2	5	0.6564132968	0.4887843608	2344866.47	2344868.12	1.649590399	1586	524	0.5722194769	92	10844	0.5615696771000001
126	6	2	0.5073025575	0.4588340252	2344875.628	2344877.098	1.469628728	1610	506	0.6534663884	86	10930	0.4678516165
127	2	5	0.6535879247	0.5819855681	2344883.737	2344885.077	1.339703007	1621	520	0.5902743461	94	11024	0.5743396088
128	4	4	0.3388410737	0.4700138108	2344892.586	2344894.085	1.49959744	1623	500	0.6805486922	66	11090	0.4714055917
129	1	6	0.3156377635	0.4359446715	2344899.575	2344900.954	1.379618526	1608	584	0.3013964385	99	11189	0.4422255605
130	3	1	0.6643621886	0.4832233455	2344906.314	2344908.973	2.659429437	1618	540	0.5	84	11273	0.5726875146
131	5	3	0.6717894361	0.4967047928	2344916.572	2344918.052	1.479626281	1616	532	0.5361097384	87	11360	0.4918585633
132	6	2	0.6678340346	0.4488183367	2344925.571	2344926.87	1.299677439	1616	525	0.5677057596	90	11450	0.4423505236
133	5	3	0.6637653566	0.595385826	2344934.459	2344935.359	0.8997382228	1613	511	0.6308978019	97	11547	0.4223391993
134	1	6	0.3276839313	0.473722936	2344942.778	2344943.638	0.8597705299	1608	583	0.3059101558	98	11645	0.4043379891
135	6	2	0.58032946	0.5367262882	2344949.087	2344951.006	1.919561701	1603	527	0.558678325	98	11743	0.4085362583
136	2	5	0.6632747231	0.4398058158	2344957.885	2344960.625	2.73945805	1595	510	0.6354115192000001	98	11841	0.5090409419
137	4	4	0.6560999957	0.5851860655	2344968.254	2344973.963	5.70896105	1550	555	0.4322942404	78	11919	0.4949657442
138	3	1	0.3100485371	0.5573613281000001	2344981.492	2344983.211	1.719626874	1581	523	0.5767331942	74	11993	0.5757773267
139	4	4	0.3293006642	0.4358309126	2344988.631	2344990.68	2.04951308	1564	552	0.4458353923	89	12082	0.5302576605
140	2	5	0.6732325955	0.5643212169	2344996.299	2345001.318	5.019067396	1548	507	0.6489526711	98	12180	0.4134757783
141	1	6	0.3305187374	0.5158755699000001	2345008.837	2345010.227	1.38965913	1550	578	0.3284787424	100	12280	0.5011394807
142	6	2	0.7904321808	0.4418683419	2345015.706	2345016.846	1.139697191	1611	523	0.5767331942	79	12359	0.4118918761
143	3	1	0.3268091525	0.4862122839	2345025.035	2345027.464	2.429468879	1610	540	0.5	83	12442	0.4276059021
144	5	3	0.6701744905	0.5935934109	2345032.993	2345033.683	0.6898292201	1622	535	0.5225685865	86	12528	0.4347437288
145	5	3	0.6660058991	0.5050367776	2345041.192	2345042.102	0.9098347058	1615	517	0.603815498	94	12622	0.520652397
146	4	4	0.3419174796	0.4339288072	2345049.591	2345051.41	1.819563639	1557	570	0.3645884808	98	12720	0.5701561934
147	3	1	0.323219386	0.4803351612	2345057.06	2345059.179	2.119506791	1557	550	0.4548628269	87	12807	0.437989361
148	6	2	0.7970391865999999	0.5780401818999999	2345064.688	2345066.608	1.919597053	1557	545	0.4774314135	69	12876	0.5398239941
149	2	5	0.6740313938	0.5177348044	2345074.997	2345075.776	0.7797715673	1572	502	0.6715212576	100	12976	0.5803270973
150	1	6	0.3459440026	0.4088389428	2345083.355	2345086.285	2.929426114	1547	589	0.278827852	94	13070	0.572097393
