trial	condition	image	target	fixationTime	rtStart	rtEnd	rt	responseX	responseY	responseProp	pointsThisRound	pointsTotal	preFeedbackTime
1	1	3	0.3344431153	0.4892541771	1307044.473	1307050.658	6.184728806	1344	543	0.4864588481	85	85	0.4957695762
2	2	2	0.669604977	0.500663481	1307056.247	1307063.875	7.628665584	1219	498	0.6895761269	99	184	0.4518226166
3	5	4	0.6719394923000001	0.518568225	1307071.404	1307074.314	2.9094732	1207	597	0.2427181136	58	242	0.5346347131
4	6	5	0.2399519829	0.4853964872	1307081.913	1307084.152	2.239598604	1221	552	0.4458353923	80	322	0.5078473284
5	3	6	0.6605943803	0.5873743935	1307089.302	1307091.681	2.379430932	1212	613	0.1704986367	51	373	0.4891537641
6	4	1	0.6518605894	0.433780595	1307099.12	1307099.83	0.7098197662	1207	617	0.1524437674	51	424	0.4126742918
7	2	2	0.6575984522	0.5958174707	1307107.298	1307108.398	1.099707261	1234	514	0.61735665	96	520	0.470742503
8	6	5	0.5818592299999999	0.447450392	1307115.807	1307117.107	1.299712792	1222	489	0.7301995826	86	606	0.4478297826
9	3	6	0.3182343228	0.545030842	1307124.146	1307126.265	2.119591465	1217	492	0.7166584307	61	667	0.4788595081
10	1	3	0.324953346	0.5643216680000001	1307131.775	1307133.064	1.289717518	1192	527	0.558678325	77	744	0.4206631637
11	4	1	0.3422043383	0.5605579687	1307138.613	1307140.243	1.629684812	1207	486	0.7437407345	60	804	0.5596663578
12	5	4	0.6649761758	0.5391742992	1307145.942	1307147.312	1.369676852	1195	597	0.2427181136	58	862	0.5678797637
13	1	3	0.3302527024	0.4324426362	1307154.851	1307155.961	1.109727337	1200	511	0.6308978019	70	932	0.5747903853
14	3	6	0.6767577165000001	0.4148396696	1307161.48	1307162.56	1.079748646	1158	588	0.2833415693	61	993	0.5123535702999999
15	4	1	0.6697738658	0.4879092702	1307170.178	1307171.378	1.199750653	1167	541	0.4954862827	83	1076	0.5736059797
16	2	2	0.6531101374	0.4100319922	1307178.927	1307180.097	1.169742596	1164	503	0.6670075403	99	1175	0.5960193968
17	6	5	0.577548058	0.4078020596	1307187.576	1307189.125	1.549709798	1148	594	0.2562592655	68	1243	0.4145104706
18	5	4	0.6605182983	0.5892833631	1307196.154	1307197.774	1.619632804	1154	501	0.6760349749	99	1342	0.4947178237
19	6	5	0.2782536842	0.5496198139	1307205.323	1307207.312	1.989592474	1151	483	0.7572818864	53	1395	0.5106822809
20	3	6	0.3444435123	0.4900534069	1307212.532	1307213.391	0.8597497173999999	1171	482	0.7617956038	59	1454	0.4226965762
21	5	4	0.6844308513	0.5704422305	1307218.991	1307221.49	2.499512481	1597	527	0.558678325	88	1542	0.5723018729
22	1	3	0.3303204977	0.4336459407	1307229.139	1307229.82	0.6809980047	1567	502	0.6715212576	66	1608	0.499707507
23	2	2	0.6550426845	0.521555957	1307235.369	1307236.728	1.359132194	1528	511	0.6308978019	98	1706	0.4646748425
24	4	1	0.3349009206	0.412072858	1307244.077	1307245.776	1.69958444	1517	584	0.3013964385	97	1803	0.5834269009
25	2	2	0.6527459739	0.404999582	1307251.326	1307252.335	1.009713025	1536	461	0.8565836672	80	1883	0.5281505956
26	1	3	0.3425982467	0.5077524336	1307259.834	1307260.704	0.8697372931	1501	583	0.3059101558	97	1980	0.5813157998
27	5	4	0.663788131	0.5131204378000001	1307266.393	1307268.063	1.669570681	1489	527	0.558678325	90	2070	0.5485264614000001
28	6	5	0.3945799778	0.4827485305	1307275.622	1307276.501	0.8797639268	1476	596	0.2472318309	86	2156	0.5667489348
29	3	6	0.3254416711	0.4925075161	1307282.461	1307283.8	1.339632018	1475	517	0.603815498	73	2229	0.5893671453
30	4	1	0.3429130926	0.5407341108	1307289.429	1307291.049	1.619600873	1477	488	0.7347132999	61	2290	0.4609373141
31	3	6	0.3481251391	0.4609496721	1307296.568	1307297.648	1.079769173	1476	608	0.1930672232	85	2375	0.4443845744
32	2	2	0.6582525125000001	0.5914951905	1307303.307	1307305.857	2.549552994	1486	503	0.6670075403	100	2475	0.5522620922
33	6	5	0.6899362100999999	0.4033567599	1307313.306	1307314.485	1.17975583	1452	488	0.7347132999	96	2571	0.4450929727
34	1	3	0.328307003	0.4685899282	1307322.084	1307323.604	1.519700316	1392	591	0.2698004174	95	2666	0.4464952443
35	5	4	0.6595831754	0.4075976678	1307328.973	1307331.203	2.229581948	1417	514	0.61735665	96	2762	0.5831559544
36	4	1	0.3516762091	0.519939366	1307338.802	1307340.301	1.499678124	1410	590	0.2743141347	93	2855	0.4717918891
37	2	2	0.6853163557	0.4660458329	1307345.9	1307347	1.099750596	1422	464	0.8430425153	85	2940	0.511058998
38	4	1	0.331061189	0.4769284162	1307354.649	1307355.739	1.089736506	1398	599	0.2336906789	91	3031	0.4343524526
39	1	3	0.3339779118	0.5784491138	1307361.278	1307363.158	1.879629931	1421	517	0.603815498	74	3105	0.4047403862
40	3	6	0.6577925226	0.4438580035	1307368.547	1307370.026	1.479654791	1462	469	0.8204739287	84	3189	0.5346051366
41	5	4	0.6747730385	0.5522865358	1307377.595	1307378.495	0.8997815573	1589	599	0.2336906789	56	3245	0.4082398454
42	6	5	0.3818439755	0.4690693391	1307385.974	1307388.804	2.829505884	1586	480	0.7708230384	62	3307	0.4602948629
43	3	6	0.668364359	0.4124185216	1307394.513	1307397.342	2.829456277	1605	535	0.5225685865	86	3393	0.5594888856
44	1	3	0.3143499012	0.4869472804	1307404.951	1307405.621	0.6698053177	1615	442	0.942344296	38	3431	0.4142500362
