trial	condition	image	target	fixationTime	rtStart	rtEnd	rt	responseX	responseY	responseProp	pointsThisRound	pointsTotal	preFeedbackTime
22	3	6	0.6681906775000001	0.4635667055	169143.0586	169143.9175	0.8589432648000001	23	546	0.4729176962	48	1091	0.4970547162
23	1	4	0.3413438334	0.4715806305	169151.4573	169153.1161	1.658854542	22	583	0.3059101558	31	1122	0.5622445641
24	5	5	0.3331465865	0.5823036078	169158.8562	169161.4648	2.608630153	23	490	0.7256858653	73	1195	0.4480953919
25	1	4	0.3126050885	0.458821247	169166.9249	169169.3536	2.428623317	14	584	0.3013964385	31	1226	0.4526196429
26	2	2	0.6693956566	0.4070948399	169174.6437	169177.2725	2.628806978	13	488	0.7347132999	74	1300	0.4342737759
27	4	1	0.3323232047	0.4298259351	169184.7022	169185.771	1.068838009	10	500	0.6805486922	69	1369	0.5187268005
28	5	5	0.6732400755	0.4299988724	169191.2712	169192.53	1.258845589	10	500	0.6805486922	69	1438	0.4434485397
29	6	3	0.6664853595	0.5125337247	169200.0798	169202.0186	1.938779013	7	542	0.4909725654	50	1488	0.4108852045
30	3	6	0.3205606811	0.4224711308	169209.4084	169212.587	3.178556817	7	543	0.4864588481	49	1537	0.5054324111
31	2	2	0.6763229352	0.4768427725	169218.0471	169219.3059	1.258801114	12	502	0.6715212576	68	1605	0.4154092828
32	4	1	0.3397329479	0.5140369457	169226.8457	169231.1741	4.328364988	9	549	0.4593765442	46	1651	0.5115976286
33	1	4	0.3372602847	0.5578827152	169236.8342	169238.103	1.268869712	3	581	0.3149375905	32	1683	0.4767358493
34	5	5	0.6547311045	0.4352651724	169243.6031	169245.292	1.688839668	8	497	0.6940898442	70	1753	0.5710647909
35	3	6	0.3304846561	0.5127917931	169252.8517	169255.0104	2.158697309	5	578	0.3284787424	33	1786	0.4916954343
36	6	3	0.7355816036	0.56506049	169260.6105	169262.0894	1.478859679	5	548	0.4638902616	47	1833	0.4573130306
37	4	1	0.3409324715	0.4022313439	169269.9191	169271.8578	1.938750218	5	548	0.4638902616	47	1880	0.4500232434
38	2	2	0.650786902	0.4327659704	169277.338	169278.7469	1.408886972	7	505	0.6579801057	66	1946	0.4383636159
39	1	4	0.345211799	0.4154103643	169286.0666	169287.4654	1.398834625	4	584	0.3013964385	31	1977	0.5928552036
40	5	5	0.3192027127	0.5508526979	169293.2356	169295.3643	2.12872045	9	494	0.7076309961	71	2048	0.5014219618
41	6	3	0.3602979546	0.4917244206	169300.8243	169308.0723	7.247940793	7	501	0.6760349749	68	2116	0.4254993369
42	3	6	0.3438749494	0.4543368482	169313.6724	169315.0912	1.4188421	5	579	0.3239650251	33	2149	0.4050302006
43	5	5	0.3437884511	0.4687914768	169320.5813	169321.9401	1.358847899	12	495	0.7031172788	71	2220	0.4408573133
44	6	3	0.7875277364	0.50877066	169327.5102	169328.9191	1.408835654	8	541	0.4954862827	50	2270	0.4030408291
45	3	6	0.6456767884	0.5266888895	169337.1288	169338.1877	1.058919944	7	573	0.3510473289	36	2306	0.5037794369
46	2	2	0.6744959773	0.5689514484	169345.6875	169347.0963	1.408850479	12	495	0.7031172788	71	2377	0.4936300884
47	4	1	0.3318961107	0.5500600087	169354.7361	169356.9548	2.218650455	7	546	0.4729176962	48	2425	0.4105672821
48	1	4	0.3343949037	0.44370943	169362.3649	169363.3338	0.9689075445999999	3	581	0.3149375905	32	2457	0.4245263532
49	2	2	0.6514280309	0.5946295597	169368.9139	169371.1126	2.198707128	10	485	0.7482544518000001	75	2532	0.515108541
50	3	6	0.656508894	0.4096553782	169378.4924	169380.2012	1.70880837	4	575	0.3420198943	35	2567	0.5134675299
51	5	5	0.6560127995	0.5351823801	169387.751	169390.5197	2.768622387	10	526	0.5631920423	57	2624	0.4693321409
52	6	3	0.6738183277999999	0.4783277169	169397.9594	169399.0383	1.07885928	8	550	0.4548628269	46	2670	0.458110977
53	4	1	0.3437862658	0.5765890801	169406.6781	169407.937	1.258869823	6	566	0.38264335	39	2709	0.4088565722
54	1	4	0.3448416885	0.4630833639	169413.437	169414.446	1.008926202	4	573	0.3510473289	36	2745	0.4857965675
55	6	3	0.4413330157	0.4841986495	169420.036	169425.1843	5.148265493	7	507	0.6489526711	65	2810	0.5236905989
56	1	4	0.3332986734	0.4334428126	169431.3443	169433.0831	1.738781522	2	578	0.3284787424	33	2843	0.4521940498
57	3	6	0.6696425409	0.5318680294	169438.6232	169439.4321	0.8088731159	2	578	0.3284787424	33	2876	0.5625324129
58	4	1	0.6556396901	0.5466611501999999	169447.1119	169447.8709	0.7589694655	2	578	0.3284787424	33	2909	0.4920504335
59	2	2	0.6652807461	0.5545343777	169455.4106	169456.6895	1.278827976	12	502	0.6715212576	68	2977	0.5774205563
60	5	5	0.678737169	0.4390267189	169464.2893	169465.2782	0.988889646	12	502	0.6715212576	68	3045	0.5326990252
61	6	3	0.3193407894	0.5999846389	169473.0279	169474.9667	1.938774736	12	502	0.6715212576	68	3113	0.4654810486
62	5	5	0.6805935191	0.5282740942	169480.4268	169481.9956	1.568791965	12	502	0.6715212576	68	3181	0.5183259573
63	2	2	0.6804046521	0.5208423041	169489.6753	169490.7043	1.028919137	12	502	0.6715212576	68	3249	0.4210251562
64	3	6	0.3412777769	0.4718324774	169498.234	169499.9828	1.748806784	6	540	0.5	51	3300	0.5814324997
65	1	4	0.3513563823	0.5299959035	169505.6929	169507.7816	2.088722606	0	576	0.337506177	34	3334	0.4175010322
66	4	1	0.3419352907	0.5074291898	169513.3717	169514.8706	1.498860312	2	544	0.4819451308	49	3383	0.4332460534
67	6	3	0.7854197607	0.5366951362	169520.4506	169521.5995	1.14886905	2	544	0.4819451308	49	3432	0.4725659268
68	3	6	0.6690703548	0.4711498115	169529.8092	169530.4581	0.6489068260999999	2	544	0.4819451308	49	3481	0.5852791402999999
69	1	4	0.3280232497	0.5416071351	169538.147	169539.8367	1.689691547	0	580	0.3194513078	32	3513	0.4930768417
70	2	2	0.6709531885	0.5257924474	169545.3768	169547.6955	2.318743142	10	500	0.6805486922	69	3582	0.5360698591
71	5	5	0.6654627957	0.5072333822	169555.3253	169556.3342	1.008867756	10	500	0.6805486922	69	3651	0.4719018695
72	4	1	0.3284057197	0.4200885923	169563.774	169567.5824	3.808495928	6	572	0.3555610462	36	3687	0.5185984984000001
73	2	2	0.6518899022	0.5739427514	169573.2025	169575.2413	2.038796147	11	504	0.662493823	67	3754	0.5288290411
74	4	1	0.6606453249000001	0.432387834	169582.6711	169584.5698	1.898756935	4	578	0.3284787424	33	3787	0.5540702893
75	5	5	0.6597314133	0.427835181	169592.0696	169594.5583	2.488658287	16	500	0.6805486922	69	3856	0.4243954882
76	1	4	0.3380367198	0.4247273178	169608.6071	169610.6458	2.038748536	9	578	0.3284787424	33	3889	0.439308071
77	3	6	0.6665774016	0.566296435	169616.236	169617.2948	1.05882586	12	524	0.5722194769	58	3947	0.5701997672
78	6	3	0.3368954551	0.561341691	169624.9846	169629.243	4.258413948	10	523	0.5767331942	58	4005	0.5111754602
79	6	3	0.3737310631	0.524040815	169634.8631	169635.9519	1.088866296	9	534	0.5270823038	53	4058	0.5987871566
80	4	1	0.3368853374	0.4049378561	169641.762	169643.3708	1.608781542	4	566	0.38264335	39	4097	0.5476321537
81	5	5	0.660415565	0.5314184486	169649.0309	169650.7597	1.728791041	7	496	0.6986035615	70	4167	0.5327424568
82	3	6	0.6562713171	0.5069429429	169658.3195	169661.398	3.078505186	7	505	0.6579801057	66	4233	0.5176220574
83	1	4	0.3559792903	0.4587819321	169668.8679	169670.7666	1.898684234	0	575	0.3420198943	35	4268	0.4771200917
84	2	2	0.6635991927	0.5813256924	169676.5167	169678.2854	1.768745836	11	492	0.7166584307	72	4340	0.511985133
85	4	1	0.678174321	0.5207967726	169685.8552	169687.414	1.558819446	7	574	0.3465336116	35	4375	0.4684672468
86	2	2	0.6731637901	0.4267900437	169694.9429	169696.3127	1.369719624	17	493	0.7121447134	72	4447	0.4313405173
87	6	3	0.4165116898	0.4060645441	169703.7525	169705.4013	1.648757434	13	519	0.5947880634	60	4507	0.4980001539
88	3	6	0.32905177	0.4952505947	169711.4513	169715.6597	4.208377441	18	503	0.6670075403	67	4574	0.4452499824
89	5	5	0.6689131071	0.4781315197	169721.1098	169723.3085	2.198694298	16	490	0.7256858653	73	4647	0.5103021322
90	1	4	0.3296157509	0.4608451358	169730.8483	169732.6071	1.75874053	7	577	0.3329924597	34	4681	0.542271658
91	3	6	0.3293604863	0.5866641672	169738.2672	169739.546	1.278861048	7	551	0.4503491096	46	4727	0.4181104317
92	5	5	0.6702668636	0.5271218435	169745.0261	169747.2749	2.248747341	9	505	0.6579801057	66	4793	0.549933511
93	2	2	0.6818359939	0.5764062836	169754.9846	169755.4736	0.4889938501	9	505	0.6579801057	66	4859	0.5228454296
94	4	1	0.3303556977	0.5220772333	169763.1633	169766.0119	2.848587286	6	551	0.4503491096	46	4905	0.481681076
95	1	4	0.3348531294	0.4882605277	169771.5221	169772.8309	1.308822796	0	580	0.3194513078	32	4937	0.5134822679
96	6	3	0.2756903032	0.465887205	169778.371	169781.5696	3.198587101	0	525	0.5677057596	57	4994	0.4141495504
97	1	4	0.3304902374	0.4776107915	169786.6697	169788.6685	1.998796877	0	577	0.3329924597	34	5028	0.5217484728
98	5	5	0.6794742671	0.4484782425	169794.1786	169795.6574	1.478807791	6	500	0.6805486922	69	5097	0.4522122243
99	3	6	0.6501320108999999	0.4532330594	169803.1972	169804.776	1.578805253	1	561	0.4052119366	41	5138	0.5530034859
100	4	1	0.3405757593	0.5284771939	169812.3157	169814.0046	1.688853353	0	571	0.3600747635	37	5175	0.5074223987000001
101	2	2	0.6689798671	0.507695407	169819.6247	169820.8035	1.178887819	8	490	0.7256858653	73	5248	0.4693158258
102	6	3	0.8840744031	0.5376882124	169828.3833	169831.4019	3.018630156	0	539	0.5045137173000001	51	5299	0.5681424071
103	5	5	0.6664803186	0.5854360817000001	169840.4215	169841.4904	1.068873931	3	509	0.6399252365	64	5363	0.557487834
104	3	6	0.3359423017	0.4758761697	169849.0901	169852.3487	3.258615514	0	568	0.3736159154	38	5401	0.435184989
105	4	1	0.6548189811	0.5988036207	169857.9488	169859.3776	1.428837997	0	572	0.3555610462	36	5437	0.5031261249
106	1	4	0.3214250436	0.5369533501	169866.9074	169868.8262	1.918780946	0	580	0.3194513078	32	5469	0.567264441
107	6	3	0.6442746909	0.5153556509	169874.3963	169875.8051	1.408802012	2	554	0.4368079577	44	5513	0.4364618208
108	2	2	0.6574427831	0.5461970037	169883.2149	169884.9537	1.738780096	6	491	0.721172148	73	5586	0.4475547775
109	2	2	0.6560816457	0.4356280761	169892.3435	169893.4424	1.09889555	6	490	0.7256858653	73	5659	0.4507541216
110	5	5	0.3345049005	0.4327579201	169900.8222	169902.371	1.548783349	3	492	0.7166584307	72	5731	0.525121602
111	1	4	0.3205716286	0.5283311109	169907.9802	169910.9697	2.989482939	0	583	0.3059101558	31	5762	0.53090226
112	3	6	0.3368315047	0.4394448567	169916.4198	169918.1386	1.718735558	3	565	0.3871570673	39	5801	0.4042138374
113	6	3	0.8408009275	0.4329920272	169923.5687	169925.7774	2.208733816	4	544	0.4819451308	49	5850	0.4880068011
114	4	1	0.6562375481	0.4834077417	169934.357	169935.7959	1.438842733	0	566	0.38264335	39	5889	0.4830447319
115	5	5	0.6526414007	0.4502390288	169943.2157	169945.0944	1.878738911	8	492	0.7166584307	72	5961	0.5393408484
116	2	2	0.65568642	0.5132575386	169952.6242	169953.6732	1.048965386	6	500	0.6805486922	69	6030	0.5378579166
117	6	3	0.7884346378	0.5868049923000001	169961.2929	169962.8117	1.518825593	0	548	0.4638902616	47	6077	0.4815517976
118	1	4	0.325148374	0.5827269651	169971.1714	169973.7001	2.528708305	0	579	0.3239650251	33	6110	0.5038965456
119	4	1	0.3291917614	0.4166834523	169979.1302	169980.309	1.17880742	0	574	0.3465336116	35	6145	0.5749805794
120	3	6	0.3376127412	0.5371662986	169985.949	169989.0377	3.088695521	5	558	0.4187530885	42	6187	0.5348912685
121	4	1	0.3532138085	0.4555672234	169994.6078	169995.7267	1.118878222	2	569	0.3691021981	37	6224	0.4884023462
122	6	3	0.5863145145000001	0.4520972656	170001.3468	170002.4256	1.078893777	10	509	0.6399252365	64	6288	0.4070936666
123	3	6	0.6593424679	0.5920005993	170009.4955	170011.0143	1.51881704	6	565	0.3871570673	39	6327	0.4578121997
124	1	4	0.3404327988	0.4642960105	170018.4542	170019.683	1.228813136	4	582	0.3104238731	32	6359	0.4164004178
125	5	5	0.6548711565000001	0.4008352642	170025.1031	170026.472	1.3688686	15	487	0.7392270171999999	74	6433	0.4559239946
126	2	2	0.6715922295	0.4572468882	170033.8716	170034.8306	0.9590000282	15	489	0.7301995826	74	6507	0.5886279645
127	1	4	0.3232845731	0.4986555828	170042.5104	170044.5092	1.998754397	8	585	0.2968827212	30	6537	0.452922002
128	6	3	0.5701571825	0.4181595563	170049.8793	170052.3879	2.508652933	17	533	0.5315960211	54	6591	0.4317666117
129	2	2	0.6719285013	0.5026441337999999	170059.2978	170060.5767	1.278860192	19	488	0.7347132999	74	6665	0.5024038635
130	4	1	0.3281156091	0.402262481	170068.0665	170069.8853	1.818850767	13	573	0.3510473289	36	6701	0.4360081225
131	5	5	0.6572796309	0.4455200107	170075.2854	170076.9542	1.668799406	18	490	0.7256858653	73	6774	0.520329166
132	3	6	0.3263755396	0.4606853078	170084.434	170086.9427	2.508682869	13	568	0.3736159154	38	6812	0.4176289916
133	1	4	0.3298091851	0.5068080780999999	170092.3828	170093.7316	1.348830904	11	579	0.3239650251	33	6845	0.5223758852
134	4	1	0.660855975	0.5871904086	170099.3717	170100.7505	1.378810043	11	577	0.3329924597	34	6879	0.5436009756
135	5	5	0.6673725675	0.4039976306	170108.2203	170109.5892	1.36881329	15	508	0.6444389538	65	6944	0.513393571
136	3	6	0.6665722108	0.4769063955	170117.1389	170119.9476	2.808627074	11	571	0.3600747635	37	6981	0.4262941463
137	6	3	0.5966642087	0.4011828424	170127.3374	170128.5763	1.238876603	13	536	0.5180548692	52	7033	0.5478544595
138	2	2	0.6605934644	0.4814261197	170135.7452	170137.2351	1.489836321	15	503	0.6670075403	67	7100	0.4237012863
139	3	6	0.3268462283	0.5515538712	170144.7247	170146.7534	2.028720137	10	571	0.3600747635	37	7137	0.4009291196
140	6	3	0.4383133849	0.5693023621	170152.2436	170154.5223	2.278672311	13	526	0.5631920423	57	7194	0.545053649
141	5	5	0.6683945304	0.5812127063	170160.8323	170161.8811	1.048843363	16	510	0.6354115192000001	64	7258	0.523333092
142	2	2	0.6583587646	0.4953037822	170169.471	170171.3297	1.858734857	18	485	0.7482544518000001	75	7333	0.4203050912
143	4	1	0.3256003915	0.5802392886	170178.8395	170181.3182	2.478729673	14	579	0.3239650251	33	7366	0.4841199051
144	1	4	0.3423609997	0.445424982	170186.7583	170189.1269	2.368622844	13	589	0.278827852	28	7394	0.4516105267
145	4	1	0.6862465488	0.5212797850999999	170194.707	170195.9559	1.2488591	13	582	0.3104238731	32	7426	0.4009817495
146	1	4	0.3261087556	0.4920338029	170203.5157	170204.5746	1.058930207	12	586	0.2923690039	30	7456	0.5658105083
147	2	2	0.6627309406	0.5964895751	170210.2447	170211.8734	1.628772196	19	509	0.6399252365	64	7520	0.4468099722
148	5	5	0.6674857588999999	0.5134815215	170219.3733	170221.552	2.178686823	22	505	0.6579801057	66	7586	0.5034838284000001
149	3	6	0.6571783758999999	0.5770511468	170229.2018	170233.4802	4.278370105	17	571	0.3600747635	37	7623	0.534827417
150	6	3	0.2221937651	0.4704914312	170240.979	170242.2588	1.279726327	19	531	0.5406234558	55	7678	0.5913679789
