trial	condition	image	target	fixationTime	rtStart	rtEnd	rt	responseX	responseY	responseProp	pointsThisRound	pointsTotal	preFeedbackTime
43	2	2	0.6713975948999999	0.545322839	180077.3813	180078.0103	0.6289951444	111	478	0.779850473	78	2562	0.4524273418
44	6	6	0.8449540718	0.5149943098	180085.5601	180086.249	0.6889309	107	530	0.5451371731	55	2617	0.4989164223
45	5	1	0.6586851622	0.4169618809	180094.7987	180095.4576	0.6589469140999999	115	490	0.7256858653	73	2690	0.4712616051
46	1	5	0.3319428859	0.5604633055	180102.9974	180103.7263	0.7289167704	113	505	0.6579801057	66	2756	0.4831527412
47	3	3	0.6534673883	0.5584396118	180109.3165	180110.1154	0.7988983159	111	517	0.603815498	61	2817	0.5487023156
48	4	4	0.3235590465	0.5603073624	180117.7043	180118.3641	0.6598178951	114	564	0.3916707847	40	2857	0.5447362254
49	2	2	0.6729865891	0.5517762654	180123.9542	180124.8731	0.9188653355	102	471	0.8114464941	82	2939	0.5572563729
50	5	1	0.6897078939	0.4280672807	180132.4529	180133.0318	0.5789255658	100	585	0.2968827212	30	2969	0.5628697844
51	3	3	0.3286383365	0.5090944395	180140.7916	180141.5705	0.7789179251	106	548	0.4638902616	47	3016	0.5370740797
52	6	6	0.8229721641	0.5702250275	180147.2106	180150.4192	3.20858984	102	477	0.7843641903	79	3095	0.4013408818
53	4	4	0.3321187954	0.5538272069	180158.8689	180159.3678	0.4988982303	89	570	0.3645884808	37	3132	0.4063211874
54	1	5	0.3309306884	0.4389636714	180164.7679	180165.9168	1.148870476	90	550	0.4548628269	46	3178	0.5407574657000001
55	2	2	0.671292643	0.5274038044	180171.526	180172.3458	0.8197556748	75	472	0.8069327768	81	3259	0.5434985047000001
56	4	4	0.3428558737	0.5721927347	180180.0356	180180.6545	0.6189268315999999	78	596	0.2472318309	25	3284	0.4259979716
57	5	1	0.6617504934	0.5784361732	180186.2646	180186.8735	0.6089711333	82	560	0.4097256539	41	3325	0.5413702789
58	1	5	0.332531653	0.4939189222	180194.4434	180194.9323	0.4889547914	85	548	0.4638902616	47	3372	0.5060315386999999
59	6	6	0.2394485952	0.4681938096	180200.4524	180201.5013	1.048908081	80	491	0.721172148	73	3445	0.540279517
60	3	3	0.6455386721	0.4322158731	180206.4615	180208.0503	1.588838784	72	506	0.6534663884	66	3511	0.4818237287
61	5	1	0.3397057541	0.4793092506	180215.4401	180216.0991	0.6589970917	62	588	0.2833415693	29	3540	0.5149446968
62	2	2	0.668644272	0.5979184603	180221.7991	180222.618	0.8189106379	71	474	0.7979053422	80	3620	0.5470404018
63	4	4	0.3264521915	0.4249862532	180230.1677	180230.8368	0.6690964805	65	604	0.2111220924	22	3642	0.4601198673
64	3	3	0.3353522482	0.5566262984	180236.3669	180237.2658	0.8989068974	77	537	0.5135411519	52	3694	0.4439137677
65	6	6	0.2815994395	0.4804230471	180242.7559	180243.2549	0.4989963048	73	571	0.3600747635	37	3731	0.5672505101
66	1	5	0.3320685907	0.5431657669	180248.625	180249.3339	0.7088887679	75	545	0.4774314135	48	3779	0.4109609637
67	1	5	0.3315326997	0.5243028899	180254.8241	180255.273	0.4489743378	75	563	0.396184502	40	3819	0.4296428285
68	4	4	0.3464725122	0.5365503101	180260.7732	180261.3921	0.6189236955	73	586	0.2923690039	30	3849	0.5206682494
69	6	6	0.3205792205	0.5673007271	180267.1113	180267.5611	0.4498806713	78	568	0.3736159154	38	3887	0.5362290186000001
70	3	3	0.3427252797	0.5910274384	180273.1712	180274.6101	1.438854992	81	543	0.4864588481	49	3936	0.5274171306
71	5	1	0.6674774065	0.5027092334	180280.2502	180281.7489	1.498776778	77	569	0.3691021981	37	3973	0.562905821
72	2	2	0.6746366673	0.5706487504	180289.4387	180290.1177	0.6789355728000001	76	488	0.7347132999	74	4047	0.5013968024
73	1	5	0.3240923799	0.4111637385	180297.6275	180298.3964	0.7689223128	69	523	0.5767331942	58	4105	0.5764546452
74	4	4	0.3283472558	0.5468358156999999	180304.0265	180304.5355	0.5089950532	67	557	0.4232668058	43	4148	0.412625983
75	2	2	0.6665604914	0.4546444766	180309.9356	180310.7546	0.8189813427	66	478	0.779850473	78	4226	0.4109164754
76	5	1	0.6572444216	0.5608151826	180324.9333	180328.3018	3.368530756	66	595	0.2517455482	26	4252	0.4696432435
77	3	3	0.6689071978	0.5376181484	180335.8116	180336.5105	0.6989401971	69	553	0.441321675	45	4297	0.446962347
78	6	6	0.6917827224	0.4589217063	180343.9903	180344.6793	0.6889656822	73	563	0.396184502	40	4337	0.5757155093
79	3	3	0.6552310777	0.4582958408	180352.419	180352.938	0.5189900954	77	542	0.4909725654	50	4387	0.5998589389
80	1	5	0.3421189038	0.53188894	180360.5578	180361.0268	0.4689977788	78	513	0.6218703673	63	4450	0.5516575235
81	6	6	0.8858487900000001	0.5328759348	180366.7266	180367.3758	0.6491899306	58	571	0.3600747635	37	4487	0.4300636627
82	5	1	0.3230055076	0.5051308552	180376.1854	180377.6042	1.418854359	66	552	0.4458353923	45	4532	0.5624614366
83	2	2	0.6700075687	0.5453813967	180383.2043	180383.9432	0.7389334801	58	493	0.7121447134	72	4604	0.5537259925
84	4	4	0.3300200368	0.4840642952	180391.563	180392.142	0.5789862921	57	578	0.3284787424	33	4637	0.4159200916
85	2	2	0.6533689598	0.4997283623	180397.5821	180398.361	0.7789230569	45	507	0.6489526711	65	4702	0.4165012856
86	4	4	0.334389043	0.4602351374	180405.7208	180406.2998	0.5789135915	30	562	0.4006982193	41	4743	0.4502794165
87	1	5	0.3421124413	0.5056876186	180411.8199	180412.8288	1.008897977	40	538	0.5090274346	51	4794	0.4002806918
88	3	3	0.687403674	0.5474085958	180418.3889	180418.9978	0.6089508912	43	527	0.558678325	56	4850	0.5446497087
89	5	1	0.3242298973	0.540511152	180426.7576	180427.4965	0.7388912853	40	560	0.4097256539	41	4891	0.4628458101
90	6	6	0.3855029884	0.5373275867	180432.9966	180433.5256	0.5289255515	46	550	0.4548628269	46	4937	0.4513808041
91	2	2	0.664105627	0.5758479796	180439.4256	180440.0346	0.6090104771	35	467	0.8295013633	83	5020	0.4574555448
92	6	6	0.4228435053	0.4579440069	180447.4973	180447.9634	0.4660321667	35	542	0.4909725654	50	5070	0.5214669738
93	3	3	0.3399531214	0.5697241991999999	180454.1434	180454.8823	0.7389289186	38	542	0.4909725654	50	5120	0.5706804806
94	5	1	0.6664642337	0.5183331074	180460.5724	180461.2413	0.6689242799	30	574	0.3465336116	35	5155	0.5681681705
95	1	5	0.3095694912	0.5471030084	180468.9211	180469.4201	0.4989871816	40	528	0.5541646077	56	5211	0.5082742184
96	4	4	0.6811749154	0.5449265767	180474.8902	180477.0389	2.148699986	26	603	0.2156358097	22	5233	0.5598755511
97	5	1	0.6545916462	0.4345693503	180484.6786	180487.7972	3.118598539	33	560	0.4097256539	41	5274	0.5484681215
98	4	4	0.6676427841	0.5949674877	180495.427	180496.6559	1.228861889	39	522	0.5812469115	59	5333	0.4453863704
99	2	2	0.6633618548	0.5129235261	180504.1756	180504.7746	0.5989929121000001	27	491	0.721172148	73	5406	0.4981116724
100	3	3	0.664495898	0.4667531099	180512.2844	180512.9034	0.6189368101	27	538	0.5090274346	51	5457	0.4038454921
101	1	5	0.3349267984	0.4665938604	180520.3132	180521.3821	1.068911564	32	568	0.3736159154	38	5495	0.5168574655
102	6	6	0.866234827	0.5744594701	180527.0521	180527.941	0.8889489183	39	550	0.4548628269	46	5541	0.4998299069
103	6	6	0.26127685	0.5119272401	180536.7006	180539.8493	3.148621583	15	491	0.721172148	73	5614	0.497424308
104	5	1	0.6683559385	0.4842637632	180544.9594	180547.708	2.748627456	21	527	0.558678325	56	5670	0.451703966
105	2	2	0.6798239809	0.5521611713	180555.2778	180556.1567	0.8788902989	18	472	0.8069327768	81	5751	0.4584271844
106	1	5	0.3560893481	0.4333084173	180563.6965	180564.3255	0.6289845957	18	602	0.220149527	23	5774	0.5106881101
107	3	3	0.6716759497	0.4016366476	180569.9255	180571.7243	1.798799956	17	556	0.4277805231	43	5817	0.5713023776
108	4	4	0.6549457856000001	0.5309424903	180579.4141	180579.8031	0.3890097872	27	561	0.4052119366	41	5858	0.5094650916
109	5	1	0.6709839111	0.5861432538	180587.3929	180590.6713	3.278481864	10	598	0.2382043962	24	5882	0.5215050185
110	2	2	0.6654057611	0.4296771144	180598.2012	180598.9401	0.7389491607000001	6	475	0.7933916249	80	5962	0.5341819949
111	4	4	0.6524378747	0.5728034435	180606.5999	180609.7884	3.188559557	6	541	0.4954862827	50	6012	0.4704321
112	6	6	0.2221471611	0.4985576309	180617.2275	180618.0472	0.8196213927	9	498	0.6895761269	69	6081	0.5442663643
113	3	3	0.6660902574000001	0.5381007704	180623.0074	180623.9063	0.8988994848	0	570	0.3645884808	37	6118	0.4257511362
114	1	5	0.347732625	0.5031173219	180631.3861	180631.8351	0.4489863121	16	550	0.4548628269	46	6164	0.4928397545
115	1	5	0.33071651	0.5223986349	180637.4851	180637.9941	0.5089924873	17	563	0.396184502	40	6204	0.4864959995
116	5	1	0.6606043449	0.5744896318	180643.6042	180644.0332	0.4290113381	11	525	0.5677057596	57	6261	0.5735063414
117	2	2	0.6734520514	0.5614228774	180651.683	180652.2119	0.5288879183	10	494	0.7076309961	71	6332	0.5985825420000001
118	3	3	0.6669019032	0.4315276022	180659.8417	180660.3507	0.5089736707	21	519	0.5947880634	60	6392	0.5969350503
119	4	4	0.3426381223	0.5177829545	180668.0305	180670.2691	2.238671045	16	532	0.5361097384	54	6446	0.4923259996
120	6	6	0.1371744667	0.4230911637	180675.7992	180676.2882	0.4889587828	20	524	0.5722194769	58	6504	0.5923659777
121	6	6	0.8886407342	0.4966815998	180680.7585	180681.6874	0.9289131211	24	630	0.09376544245	10	6514	0.4967699486
122	3	3	0.3307390118	0.4191440138	180690.497	180692.4858	1.98878815	16	512	0.6263840845999999	63	6577	0.4215273201
123	4	4	0.3419894669	0.4268919846	180697.8758	180698.9047	1.028937383	23	561	0.4052119366	41	6618	0.4788121053
124	2	2	0.6586181315	0.5157085735	180704.5148	180705.2537	0.7389337652	16	484	0.7527681691	76	6694	0.5500050353
125	5	1	0.6604020067	0.4958895971	180712.8135	180715.3022	2.488658287	0	552	0.4458353923	45	6739	0.5816062546
126	1	5	0.321824384	0.5353298912	180722.942	180723.7809	0.8389155473	21	582	0.3104238731	32	6771	0.4523863261
127	3	3	0.3455648978	0.4876208657	180729.2109	180730.1799	0.9690247207	21	530	0.5451371731	55	6826	0.4729407798
128	5	1	0.6783447024	0.5858825501	180735.87	180736.6089	0.7389508713	19	498	0.6895761269	69	6895	0.5142104222
129	6	6	0.8238359019	0.4266458554	180744.1788	180745.0276	0.8488501482	23	585	0.2968827212	30	6925	0.5476886316
130	2	2	0.6810366587	0.4334983835	180753.5172	180754.3962	0.8790422573	0	465	0.838528798	84	7009	0.500427796
131	1	5	0.3243313596	0.4188973064	180761.956	180762.6449	0.6889802223	12	594	0.2562592655	26	7035	0.4750653592
132	4	4	0.3448011103	0.5656738223	180768.185	180771.1136	2.928565584	21	576	0.337506177	34	7069	0.4108377835
133	3	3	0.3328234541	0.5411192696	180776.684	180777.3426	0.6586609586	27	543	0.4864588481	49	7118	0.5603781933
134	1	5	0.3260839298	0.4549012674	180782.9127	180783.3617	0.4490165327	15	582	0.3104238731	32	7150	0.4164844519
135	6	6	0.7641831129	0.5271029692	180788.8219	180789.2708	0.4489512447	19	582	0.3104238731	32	7182	0.5343414304
136	2	2	0.6483377048	0.4157912771	180797.3605	180798.0995	0.7389369014	24	456	0.8791522537000001	88	7270	0.4002531268
137	5	1	0.6498898895	0.5237183009	180805.4793	180807.1081	1.628740265	26	499	0.6850624095	69	7339	0.4004260397
138	4	4	0.3454470272	0.4650632116	180814.4379	180817.8864	3.448470851	38	585	0.2968827212	30	7369	0.5780678174
139	6	6	0.1866223177	0.4531450548	180823.5565	180824.0755	0.5189829678	30	469	0.8204739287	83	7452	0.4768305681
140	3	3	0.6609543718999999	0.4436348429	180828.6857	180830.3145	1.628802987	41	536	0.5180548692	52	7504	0.4464765115
141	2	2	0.6521080115	0.4893183756	180837.7744	180838.5033	0.7289219022	35	475	0.7933916249	80	7584	0.5864937399
142	5	1	0.6763108544999999	0.4617866599	180846.0231	180847.2219	1.19881461	32	523	0.5767331942	58	7642	0.4402897425
143	1	5	0.3402323095	0.464930013	180854.7417	180855.4606	0.7189194475	37	611	0.1795260713	18	7660	0.5717849394
144	4	4	0.3307088128	0.539212191	180861.1707	180863.0395	1.868737596	47	592	0.2652867001	27	7687	0.5162914554
145	4	4	0.6871093096000001	0.5829757695	180868.6796	180869.0285	0.3489606245	47	592	0.2652867001	27	7714	0.5875742329
146	5	1	0.6655483169	0.4276453635	180876.7283	180879.7169	2.988584019	575	500	0.6805486922	69	7783	0.5215390971
147	6	6	0.5398345897	0.4863250582	180887.2767	180888.0056	0.7289019452	576	589	0.278827852	28	7811	0.5219177095
148	3	3	0.3444557489	0.5346911535	180894.8656	180896.0544	1.188817858	563	534	0.5270823038	53	7864	0.5175669094999999
149	2	2	0.6552947191	0.5647086055	180901.7645	180902.4934	0.7289629566	573	463	0.8475562326	85	7949	0.4235354457
150	1	5	0.3279609612	0.4152347416	180909.8233	180910.5721	0.7487933848	573	606	0.2020946578	21	7970	0.5043640784
