trial	condition	image	target	fixationTime	rtStart	rtEnd	rt	responseX	responseY	responseProp	pointsThisRound	pointsTotal	preFeedbackTime
91	1	3	0.3138596209	0.5675552395	1753.939548	1755.048426	1.108878599	1339	559	0.4184549304	42	4551	0.4597138359
92	6	1	0.1434219104	0.5890846505	1760.538502	1761.417414	0.8789120522	1344	602	0.2339055624	24	4575	0.5100628981999999
93	5	4	0.6678378186	0.4857176428	1765.837672	1767.616443	1.778770586	1336	506	0.6459227561000001	65	4640	0.4076989187
94	2	5	0.6470527151	0.4559413445	1775.046242	1775.785103	0.7388604836	1340	490	0.7145922884	72	4712	0.5978046471
95	3	2	0.3391632453	0.4412476808	1783.26491	1784.17379	0.9088804804	1355	603	0.2296137166	23	4735	0.4906441919
96	4	6	0.3251014323	0.5614643641	1789.813848	1790.482745	0.6688975635	1355	612	0.1909871047	20	4755	0.554638499
97	1	3	0.324114247	0.4947682215	1796.042842	1796.511867	0.4690254587	1353	575	0.3497853981	35	4790	0.5013821334
98	6	1	0.660606182	0.587472757	1802.101887	1803.000795	0.8989085854	1343	475	0.7789699749	78	4868	0.5997182636
99	5	4	0.680325391	0.5330751838	1810.660432	1811.309455	0.6490233376	1344	468	0.8090128953	81	4949	0.4684244187
100	2	5	0.6771516996	0.428521016	1818.849228	1819.7981	0.9488724064	1346	481	0.7532189003	76	5025	0.4442389117
101	3	2	0.3417198878	0.5315037752	1827.387853	1829.026653	1.638800271	1334	607	0.2124463336	22	5047	0.5054532568
102	4	6	0.3459839996	0.5051799578	1834.646756	1835.335624	0.6888675825	1333	583	0.315450632	32	5079	0.4523102566
103	2	5	0.6637626357999999	0.4424556258	1840.855699	1842.254528	1.398829043	1341	484	0.740343363	75	5154	0.4022174262
104	5	4	0.6439140365	0.410471845	1849.604337	1851.083169	1.478831711	1353	492	0.7060085969	71	5225	0.5553667993
105	3	2	0.3175629731	0.5608172396	1858.612892	1859.961726	1.348834146	1359	581	0.3240343235	33	5258	0.4107489686
106	1	3	0.3192716488	0.4773180409	1865.311835	1866.490656	1.178820992	1364	571	0.3669527812	37	5295	0.5471495753
107	4	6	0.332092857	0.5729847298	1872.090758	1872.479739	0.3889808807	1366	591	0.2811158658	29	5324	0.4317427729
108	6	1	0.4042316571	0.4620531373	1877.919817	1878.518788	0.5989708509	1374	632	0.1051501894	11	5335	0.5419438617
109	3	2	0.663086311	0.4895606769	1884.528801	1885.687639	1.158838143	1368	525	0.5643776865	57	5392	0.5640228394
110	5	4	0.3447295219	0.462320187	1893.247397	1893.836363	0.5889658845	1358	492	0.7060085969	71	5463	0.5929520957
111	1	3	0.3280277428	0.4383922889	1899.486397	1900.215312	0.7289148177	1362	562	0.4055793931	41	5504	0.4518982696
112	2	5	0.6772491194	0.5714367572	1905.755376	1907.734129	1.978752739	1349	484	0.740343363	75	5579	0.5887225134
113	6	1	0.6361104775	0.4918184158	1915.433831	1916.962668	1.528836587	1352	497	0.684549368	69	5648	0.4816822845
114	4	6	0.3492078651	0.4069517222	1924.222455	1925.051365	0.8289103131	1365	598	0.2510729455	26	5674	0.5755415442
115	3	2	0.3256816789	0.4469502076	1930.721425	1931.260377	0.5389521712999999	1364	565	0.3927038558	40	5714	0.4497866042
116	6	1	0.3275868788	0.5607317447	1936.780449	1938.07929	1.298840675	1359	541	0.4957081542	50	5764	0.567494173
117	5	4	0.6857213715	0.4744643929	1943.649405	1945.048198	1.398793406	1354	500	0.6716738307	68	5832	0.4991759585
118	4	6	0.3373841479	0.4616347619	1952.67772	1954.076766	1.399045718	1368	603	0.2296137166	23	5855	0.4503437125
119	1	3	0.3382231264	0.4893548801	1959.595978	1960.6257	1.029722103	1368	578	0.3369098608	34	5889	0.4765251048
120	2	5	0.6585820194000001	0.4365872104	1966.135837	1967.084681	0.9488444667	1359	504	0.6545064476	66	5955	0.5064297602
121	2	5	0.6782159838	0.5204546144	1974.614428	1975.443379	0.8289510822	1357	490	0.7145922884	72	6027	0.5719487137
122	1	3	0.3537211576	0.4432379047	1983.093131	1983.632071	0.5389401971	1344	555	0.4356223135	44	6071	0.4004242833
123	4	6	0.343919012	0.473993159	1989.191267	1989.891009	0.6997418147	1346	565	0.3927038558	40	6111	0.4278581256
124	3	2	0.3350537247	0.425688282	1995.37111	1996.210056	0.8389460702	1343	586	0.3025750947	31	6142	0.5721104365
125	5	4	0.6682234922	0.4922113362	2001.840111	2002.729022	0.8889113166	1338	499	0.6759656764999999	68	6210	0.536267114
126	6	1	0.7084679149999999	0.4582328021	2010.28879	2012.567448	2.278658542	1388	564	0.3969957016	40	6250	0.5150330934
127	4	6	0.3256237146	0.5562237165	2020.446952	2021.506018	1.059065595	1400	621	0.1523604928	16	6266	0.4884772658
128	3	2	0.3429928805	0.4477855885	2026.956133	2028.065022	1.108888862	1407	573	0.3583690897	36	6302	0.4198509717
129	1	3	0.3375115588	0.4661696708	2033.565078	2035.823737	2.258659158	1413	561	0.4098712389	41	6343	0.4666081076
130	5	4	0.3348675265	0.4029436932	2041.283829	2043.122606	1.838776436	1420	472	0.7918455122	80	6423	0.4792376929
131	2	5	0.6717596092	0.4127087536	2048.5827	2049.211637	0.6289364280999999	1422	481	0.7532189003	76	6499	0.4348604351
132	6	1	0.3853608462	0.4940690257	2056.731352	2057.390297	0.658944485	1441	557	0.4270386219	43	6542	0.5717646464
133	1	3	0.3346437451	0.4796343606	2063.310346	2064.519242	1.208896047	1438	568	0.3798283185	38	6580	0.4819553607
134	3	2	0.6569975003	0.4379886039	2069.999282	2071.418089	1.41880676	1454	599	0.2467810997	25	6605	0.4438248123
135	6	1	0.5577194736	0.5482124148	2078.907896	2079.376809	0.4689128448	1456	544	0.4828326169	49	6654	0.5814115794
136	5	4	0.6875459390999999	0.5480564626	2086.406698	2086.795642	0.388944103	1459	495	0.6931330595	70	6724	0.4943229379
137	4	6	0.6799134266	0.5659233975	2094.535364	2095.174318	0.6389533687	1472	561	0.4098712389	41	6765	0.5959615157
138	2	5	0.670465172	0.521728702	2102.924033	2104.712829	1.78879608	1467	496	0.6888412138	69	6834	0.569559677
139	4	6	0.6537607063	0.5682421372999999	2112.432498	2113.311407	0.8789094863	1495	584	0.3111587862	32	6866	0.5163332038
140	1	3	0.3217693708	0.4537820519	2120.761201	2121.670091	0.9088901737	1495	563	0.4012875473	41	6907	0.4407994431
141	2	5	0.6618542066000001	0.4080369241	2127.010226	2127.86914	0.8589143786	1476	509	0.6330472188	64	6971	0.4210052891
142	6	1	0.7368318397	0.5865981613	2135.408845	2136.177806	0.7689606273	1486	488	0.7231759799	73	7044	0.4565412854
143	3	2	0.3421986701	0.5517824149	2144.157514	2145.046366	0.8888520161	1514	608	0.2081544878	21	7065	0.5980180425
144	5	4	0.6743231336	0.5922376692	2150.846412	2152.045267	1.198854303	1482	478	0.7660944376	77	7142	0.4491360731
145	1	3	0.3527028363	0.4797907936	2159.575054	2160.273938	0.6988836678	1515	557	0.4270386219	43	7185	0.5678538067
146	2	5	0.6737676337	0.5486660759	2166.064032	2166.872935	0.8089032313	1510	491	0.7103004426	72	7257	0.4975855272
147	5	4	0.6598646074	0.4208621736	2174.392714	2175.331561	0.9388466278000001	1514	491	0.7103004426	72	7329	0.5999142223
148	3	2	0.6680862825	0.4997464814	2182.951308	2185.010054	2.058745714	1532	570	0.371244627	38	7367	0.4852040327
149	6	1	0.4018482	0.5035700989	2192.56979	2193.718634	1.14884344	1520	532	0.5343347661	54	7421	0.4845501806
150	4	6	0.3262963677	0.4358231713	2199.608677	2200.057605	0.4489274304	1531	599	0.2467810997	25	7446	0.4998536679
