onset	duration	sample	trial_type	value
0	0.001	1	New Segment	n/a
0	0.001	1	Comment	Active Shielding: On
83.163	0.001	83164	Stimulus	S  3
83.753	0.001	83754	Stimulus	S 13
85.262	0.001	85263	Stimulus	S 23
89.711	0.001	89712	Stimulus	S 33
90.231	0.001	90232	Stimulus	S 43
94.3	0.001	94301	Stimulus	S 53
95.331	0.001	95332	Stimulus	S  6
95.921	0.001	95922	Stimulus	S 16
97.431	0.001	97432	Stimulus	S 26
101.659	0.001	101660	Stimulus	S 36
102.161	0.001	102162	Stimulus	S 46
105.159	0.001	105160	Stimulus	S 56
106.18	0.001	106181	Stimulus	S  1
106.649	0.001	106650	Stimulus	S 11
108.159	0.001	108160	Stimulus	S 21
111.598	0.001	111599	Stimulus	S 31
112.109	0.001	112110	Stimulus	S 41
114.107	0.001	114108	Stimulus	S 51
115.128	0.001	115129	Stimulus	S  5
115.629	0.001	115630	Stimulus	S 15
117.138	0.001	117139	Stimulus	S 25
117.141	0.001	117142	Stimulus	S 35
117.718	0.001	117719	Stimulus	S 45
119.737	0.001	119738	Stimulus	S 55
120.777	0.001	120778	Stimulus	S  4
121.388	0.001	121389	Stimulus	S 14
122.907	0.001	122908	Stimulus	S 24
125.046	0.001	125047	Stimulus	S 34
125.558	0.001	125559	Stimulus	S 44
127.696	0.001	127697	Stimulus	S 54
128.726	0.001	128727	Stimulus	S  2
129.186	0.001	129187	Stimulus	S 12
130.696	0.001	130697	Stimulus	S 22
133.015	0.001	133016	Stimulus	S 32
133.507	0.001	133508	Stimulus	S 42
137.504	0.001	137505	Stimulus	S 52
138.525	0.001	138526	Stimulus	S  6
139.085	0.001	139086	Stimulus	S 16
140.595	0.001	140596	Stimulus	S 26
141.794	0.001	141795	Stimulus	S 36
142.404	0.001	142405	Stimulus	S 46
144.123	0.001	144124	Stimulus	S 56
145.144	0.001	145145	Stimulus	S  1
145.644	0.001	145645	Stimulus	S 11
147.154	0.001	147155	Stimulus	S 21
148.883	0.001	148884	Stimulus	S 31
149.324	0.001	149325	Stimulus	S 41
151.382	0.001	151383	Stimulus	S 51
152.403	0.001	152404	Stimulus	S  2
152.823	0.001	152824	Stimulus	S 12
154.333	0.001	154334	Stimulus	S 22
156.022	0.001	156023	Stimulus	S 32
156.633	0.001	156634	Stimulus	S 42
160.571	0.001	160572	Stimulus	S 52
161.592	0.001	161593	Stimulus	S  4
162.002	0.001	162003	Stimulus	S 14
163.512	0.001	163513	Stimulus	S 24
174.769	0.001	174770	Stimulus	S 34
175.3	0.001	175301	Stimulus	S 44
177.419	0.001	177420	Stimulus	S 54
178.439	0.001	178440	Stimulus	S  5
178.96	0.001	178961	Stimulus	S 15
180.469	0.001	180470	Stimulus	S 25
181.138	0.001	181139	Stimulus	S 35
181.659	0.001	181660	Stimulus	S 45
185.678	0.001	185679	Stimulus	S 55
186.699	0.001	186700	Stimulus	S  3
187.258	0.001	187259	Stimulus	S 13
188.768	0.001	188769	Stimulus	S 23
189.717	0.001	189718	Stimulus	S 33
190.218	0.001	190219	Stimulus	S 43
194.316	0.001	194317	Stimulus	S 53
195.337	0.001	195338	Stimulus	S  2
195.817	0.001	195818	Stimulus	S 12
197.327	0.001	197328	Stimulus	S 22
198.686	0.001	198687	Stimulus	S 32
199.277	0.001	199278	Stimulus	S 42
203.305	0.001	203306	Stimulus	S 52
204.325	0.001	204326	Stimulus	S  3
204.786	0.001	204787	Stimulus	S 13
206.296	0.001	206297	Stimulus	S 23
207.175	0.001	207176	Stimulus	S 33
207.606	0.001	207607	Stimulus	S 43
209.614	0.001	209615	Stimulus	S 53
210.625	0.001	210626	Stimulus	S  1
211.155	0.001	211156	Stimulus	S 11
212.665	0.001	212666	Stimulus	S 21
213.474	0.001	213475	Stimulus	S 31
214.065	0.001	214066	Stimulus	S 41
216.153	0.001	216154	Stimulus	S 51
217.174	0.001	217175	Stimulus	S  6
217.684	0.001	217685	Stimulus	S 16
219.194	0.001	219195	Stimulus	S 26
219.833	0.001	219834	Stimulus	S 36
220.264	0.001	220265	Stimulus	S 46
222.523	0.001	222524	Stimulus	S 56
223.543	0.001	223544	Stimulus	S  4
224.133	0.001	224134	Stimulus	S 14
225.643	0.001	225644	Stimulus	S 24
227.072	0.001	227073	Stimulus	S 34
227.563	0.001	227564	Stimulus	S 44
231.581	0.001	231582	Stimulus	S 54
232.602	0.001	232603	Stimulus	S  5
233.182	0.001	233183	Stimulus	S 15
234.692	0.001	234693	Stimulus	S 25
236.081	0.001	236082	Stimulus	S 35
236.572	0.001	236573	Stimulus	S 45
240.54	0.001	240541	Stimulus	S 55
241.561	0.001	241562	Stimulus	S  6
242.021	0.001	242022	Stimulus	S 16
243.531	0.001	243532	Stimulus	S 26
244.47	0.001	244471	Stimulus	S 36
244.9	0.001	244901	Stimulus	S 46
245.529	0.001	245530	Stimulus	S 56
246.55	0.001	246551	Stimulus	S  5
247.12	0.001	247121	Stimulus	S 15
248.63	0.001	248631	Stimulus	S 25
249.479	0.001	249480	Stimulus	S 35
250.03	0.001	250031	Stimulus	S 45
253.978	0.001	253979	Stimulus	S 55
254.999	0.001	255000	Stimulus	S  4
255.439	0.001	255440	Stimulus	S 14
256.949	0.001	256950	Stimulus	S 24
256.951	0.001	256952	Stimulus	S 34
257.378	0.001	257379	Stimulus	S 44
259.278	0.001	259279	Stimulus	S 54
260.298	0.001	260299	Stimulus	S  2
260.888	0.001	260889	Stimulus	S 12
262.397	0.001	262398	Stimulus	S 22
264.487	0.001	264488	Stimulus	S 32
265.048	0.001	265049	Stimulus	S 42
269.086	0.001	269087	Stimulus	S 52
270.107	0.001	270108	Stimulus	S  1
270.677	0.001	270678	Stimulus	S 11
272.187	0.001	272188	Stimulus	S 21
273.166	0.001	273167	Stimulus	S 31
273.607	0.001	273608	Stimulus	S 41
275.655	0.001	275656	Stimulus	S 51
276.676	0.001	276677	Stimulus	S  3
277.206	0.001	277207	Stimulus	S 13
278.716	0.001	278717	Stimulus	S 23
279.975	0.001	279976	Stimulus	S 33
280.546	0.001	280547	Stimulus	S 43
284.464	0.001	284465	Stimulus	S 53
285.487	0.001	285488	Stimulus	S  4
285.915	0.001	285916	Stimulus	S 14
287.425	0.001	287426	Stimulus	S 24
288.624	0.001	288625	Stimulus	S 34
289.044	0.001	289045	Stimulus	S 44
293.053	0.001	293054	Stimulus	S 54
294.074	0.001	294075	Stimulus	S  5
294.644	0.001	294645	Stimulus	S 15
296.163	0.001	296164	Stimulus	S 25
296.913	0.001	296914	Stimulus	S 35
297.373	0.001	297374	Stimulus	S 45
301.342	0.001	301343	Stimulus	S 55
302.362	0.001	302363	Stimulus	S  2
302.863	0.001	302864	Stimulus	S 12
304.372	0.001	304373	Stimulus	S 22
305.311	0.001	305312	Stimulus	S 32
305.882	0.001	305883	Stimulus	S 42
309.881	0.001	309882	Stimulus	S 52
310.901	0.001	310902	Stimulus	S  6
311.362	0.001	311363	Stimulus	S 16
312.871	0.001	312872	Stimulus	S 26
313.32	0.001	313321	Stimulus	S 36
313.881	0.001	313882	Stimulus	S 46
315.04	0.001	315041	Stimulus	S 56
316.061	0.001	316062	Stimulus	S  1
316.64	0.001	316641	Stimulus	S 11
318.15	0.001	318151	Stimulus	S 21
319.039	0.001	319040	Stimulus	S 31
319.49	0.001	319491	Stimulus	S 41
321.589	0.001	321590	Stimulus	S 51
322.61	0.001	322611	Stimulus	S  3
323.08	0.001	323081	Stimulus	S 13
324.59	0.001	324591	Stimulus	S 23
326.728	0.001	326729	Stimulus	S 33
327.299	0.001	327300	Stimulus	S 43
331.288	0.001	331289	Stimulus	S 53
332.308	0.001	332309	Stimulus	S  5
332.849	0.001	332850	Stimulus	S 15
334.358	0.001	334359	Stimulus	S 25
335.287	0.001	335288	Stimulus	S 35
335.748	0.001	335749	Stimulus	S 45
339.707	0.001	339708	Stimulus	S 55
340.727	0.001	340728	Stimulus	S  4
341.197	0.001	341198	Stimulus	S 14
342.707	0.001	342708	Stimulus	S 24
343.716	0.001	343717	Stimulus	S 34
344.156	0.001	344157	Stimulus	S 44
346.136	0.001	346137	Stimulus	S 54
347.156	0.001	347157	Stimulus	S  3
347.706	0.001	347707	Stimulus	S 13
349.216	0.001	349217	Stimulus	S 23
350.136	0.001	350137	Stimulus	S 33
350.676	0.001	350677	Stimulus	S 43
352.705	0.001	352706	Stimulus	S 53
353.725	0.001	353726	Stimulus	S  1
354.256	0.001	354257	Stimulus	S 11
355.765	0.001	355766	Stimulus	S 21
356.734	0.001	356735	Stimulus	S 31
357.185	0.001	357186	Stimulus	S 41
359.134	0.001	359135	Stimulus	S 51
360.155	0.001	360156	Stimulus	S  6
360.764	0.001	360765	Stimulus	S 16
362.274	0.001	362275	Stimulus	S 26
363.133	0.001	363134	Stimulus	S 36
363.654	0.001	363655	Stimulus	S 46
