trial	condition	image	target	fixationTime	rtStart	rtEnd	rt	responseX	responseY	responseProp	pointsThisRound	pointsTotal	preFeedbackTime
70	2	6	0.6741719467	0.4065881688	1909257.259	1909257.979	0.7197711342000001	644	505	0.6579801057	99	6131	0.5491438558
71	4	3	0.3296467589	0.4579995663	1909265.577	1909267.297	1.719579833	661	538	0.5090274346	83	6214	0.5479977127
72	5	4	0.3288314633	0.4063670013	1909272.776	1909273.196	0.4198037495	659	490	0.7256858653	61	6275	0.5480841495
73	2	6	0.6674368756	0.5207052234	1909278.785	1909279.135	0.3498416848	656	494	0.7076309961	96	6371	0.4949350167
74	4	3	0.6595874801	0.5840953999	1909286.754	1909287.464	0.7098080774	665	578	0.3284787424	67	6438	0.5675115369
75	3	5	0.6609241007	0.5121204657	1909295.043	1909295.703	0.6597698457	668	562	0.4006982193	74	6512	0.5709415508
76	1	2	0.3528889128	0.4927180303	1909325.868	1909328.657	2.789494286	1215	538	0.5090274346	85	6597	0.4902087432
77	5	4	0.6685308662	0.5407734234	1909334.347	1909335.416	1.069704335	1225	565	0.3871570673	72	6669	0.4867001968
78	6	1	0.897148846	0.5451375244	1909343.005	1909343.505	0.4998312215	1223	564	0.3916707847	50	6719	0.4962376451
79	1	2	0.3214232223	0.5247997344000001	1909352.454	1909352.913	0.459846423	1214	561	0.4052119366	92	6811	0.4403427811
80	6	1	0.4331529021	0.4110423034	1909358.233	1909359.012	0.7798094857	1226	486	0.7437407345	69	6880	0.4040894188
81	3	5	0.3216773602	0.4923833973	1909365.042	1909365.701	0.6598317118	1225	577	0.3329924597	99	6979	0.4860715431
82	2	6	0.6662928296	0.5001958864	1909371.161	1909372.23	1.069713744	1242	509	0.6399252365	98	7077	0.5353990963
83	5	4	0.6824550877	0.4712611988	1909379.769	1909380.299	0.5298469763	1244	590	0.2743141347	60	7137	0.5060233757
84	4	3	0.3398907164	0.4739797605	1909387.918	1909390.537	2.61943352	1225	494	0.7076309961	64	7201	0.4159722721
85	5	4	0.6760722161	0.5760913654000001	1909396.117	1909396.436	0.3197988458	1225	494	0.7076309961	97	7298	0.5373709816
86	1	2	0.3461861973	0.4392761986	1909404.015	1909405.075	1.059771214	1228	587	0.2878552866	95	7393	0.5730684671
87	4	3	0.667278959	0.5712547767	1909410.834	1909411.564	0.7298180102	1231	554	0.4368079577	77	7470	0.5471639534
88	6	1	0.6803432637	0.5338313491	1909419.193	1909419.803	0.6097971865	1218	483	0.7572818864	93	7563	0.4554174244
89	2	6	0.6686471899	0.5739648523000001	1909427.452	1909428.201	0.7498356407	1219	500	0.6805486922	99	7662	0.4778970383
90	3	5	0.6877319757	0.5658171057	1909435.81	1909436.9	1.089745629	1221	495	0.7031172788	99	7761	0.4232981514
91	5	4	0.6812619293	0.5265642333	1909444.519	1909445.249	0.7298200057999999	1230	574	0.3465336116	67	7828	0.5359121293
92	1	2	0.3353280678	0.45069223	1909452.858	1909458.177	5.319033926	1240	559	0.4142393712	93	7921	0.5802630293
93	2	6	0.6660876719	0.4556217824	1909463.776	1909464.976	1.199750653	1170	502	0.6715212576	100	8021	0.5724162116
94	6	1	0.6755157818999999	0.5838247916	1909472.664	1909475.334	2.66952307	1219	480	0.7708230384	91	8112	0.427986356
95	3	5	0.3470626477	0.5397258947	1909482.903	1909483.633	0.7297609905	1230	569	0.3691021981	98	8210	0.5840602517
96	4	3	0.3279798535	0.5550135617	1909489.402	1909489.992	0.5898687919	1228	566	0.38264335	95	8305	0.4192902053
97	1	2	0.3363120292	0.5356482627	1909495.461	1909496.041	0.5798270477	1237	579	0.3239650251	99	8404	0.4970695123
98	6	1	0.8523054316000001	0.551217161	1909501.64	1909502.39	0.7497948715	1231	491	0.721172148	87	8491	0.5262158716000001
99	5	4	0.6806179114000001	0.4548883698	1909511.028	1909511.948	0.9197478702	1252	570	0.3645884808	69	8560	0.4953223498
100	4	3	0.3464648819	0.460997915	1909519.527	1909519.987	0.459843572	1245	550	0.4548628269	90	8650	0.4816026841
101	2	6	0.6706502683	0.5416513802	1909525.636	1909526.446	0.8097656546000001	1256	500	0.6805486922	100	8750	0.4695623183
102	3	5	0.6634923786	0.5909725534	1909534.075	1909535.214	1.139760198	1274	568	0.3736159154	72	8822	0.5479945764
103	4	3	0.3303653667	0.4634949046	1909542.753	1909543.433	0.6798034415	1240	556	0.4277805231	91	8913	0.5692888792
104	6	1	0.8239212605	0.5000814183	1909549.032	1909549.982	0.9497182942	1248	475	0.7933916249	97	9010	0.479667331
105	1	2	0.3292592482	0.5556666326	1909558.511	1909559.251	0.7398147087	1256	590	0.2743141347	95	9105	0.5471076338
106	2	6	0.6574849737	0.513202084	1909564.83	1909565.59	0.7597730386	1253	500	0.6805486922	98	9203	0.574284055
107	5	4	0.6722183842	0.5725057655	1909573.228	1909573.798	0.5697895801	1249	482	0.7617956038	92	9295	0.5225769531
108	3	5	0.6683423728	0.5984251177	1909581.497	1909582.307	0.8097365745	1256	582	0.3104238731	65	9360	0.5638043818
109	6	1	0.4288120496	0.4949018088	1909590.106	1909590.656	0.5498167102	1243	567	0.3781296327	95	9455	0.5384956231
110	4	3	0.3312649142	0.4123987118	1909596.735	1909597.654	0.9196988333	1248	563	0.396184502	94	9549	0.4601336007
111	5	4	0.327064409	0.5476812323	1909603.194	1909604.413	1.219664507	1257	521	0.5857606288	75	9624	0.539884019
112	2	6	0.6655802618	0.4468294827	1909609.913	1909610.422	0.5097951337	1233	503	0.6670075403	100	9724	0.4111088602
113	1	2	0.3357931401	0.5518054314	1909617.921	1909619.291	1.369687116	1235	554	0.4368079577	90	9814	0.5533104776
114	3	5	0.6625145688	0.4885191983	1909624.89	1909625.79	0.8997738599	1230	488	0.7347132999	93	9907	0.548799315
115	3	5	0.3359110973	0.4917051174	1909633.349	1909634.039	0.6897807533	1235	493	0.7121447134	63	9970	0.5830668391
116	6	1	0.8530806114	0.5851952208	1909639.768	1909640.838	1.069743964	1258	584	0.3013964385	45	10015	0.5049920008
117	4	3	0.342486712	0.4819857492	1909649.486	1909649.896	0.4098612198	1255	564	0.3916707847	96	10111	0.5176753808
118	2	6	0.6716800036	0.5979752068	1909655.615	1909656.365	0.7497070611	1277	488	0.7347132999	94	10205	0.595171423
119	1	2	0.3169005585	0.5729699092	1909664.104	1909665.754	1.649615488	1280	537	0.5135411519	81	10286	0.4075596049
120	5	4	0.3214683021	0.4493969977	1909671.063	1909671.493	0.4298075754	1284	505	0.6579801057	67	10353	0.420710007
121	2	6	0.6802703038	0.4486669265	1909676.843	1909677.542	0.6985555191	1284	513	0.6218703673	95	10448	0.4882540762
122	1	2	0.346791804	0.5690293101	1909685.231	1909685.86	0.6297575124	1285	560	0.4097256539	94	10542	0.5199677472999999
123	6	1	0.2120184569	0.5253749093	1909691.54	1909691.909	0.3697680838	1285	573	0.3510473289	87	10629	0.5913152169
124	4	3	0.3259629546	0.5526715487	1909696.869	1909697.479	0.6097604088	1285	558	0.4187530885	91	10720	0.4413244737
125	5	4	0.6654073535	0.5243057664	1909702.948	1909703.788	0.8398010809999999	1291	509	0.6399252365	98	10818	0.4097799316
126	3	5	0.3482940738	0.5145869773	1909711.266	1909712.016	0.7497940164	1309	462	0.8520699499	50	10868	0.5770634665
127	1	2	0.334027354	0.5576985181	1909717.785	1909718.875	1.089731944	1298	562	0.4006982193	94	10962	0.4950551321
128	3	5	0.6713699672	0.4588836455	1909724.374	1909725.144	0.769815638	1307	463	0.8475562326	83	11045	0.4115122659
129	2	6	0.6674114852	0.5497937426	1909732.673	1909733.133	0.4598181983	1320	476	0.7888779076	88	11133	0.5577236861
130	6	1	0.2329752942	0.5472859293	1909740.972	1909741.332	0.3598757314	1318	482	0.7617956038	48	11181	0.4015819891
131	5	4	0.6481228561	0.5267279114	1909746.211	1909746.861	0.6498341581	1318	571	0.3600747635	72	11253	0.5185981689
132	4	3	0.3382363135	0.4144359262	1909754.25	1909754.569	0.3198207985	1316	548	0.4638902616	88	11341	0.403087148
133	5	4	0.3369038158	0.4223704596	1909759.979	1909760.579	0.5998281427	1320	475	0.7933916249	55	11396	0.4433559715
134	3	5	0.334045355	0.4520332426	1909766.038	1909766.368	0.3298391644	1315	477	0.7843641903	55	11451	0.481881893
135	6	1	0.3375409568	0.5456317714	1909771.947	1909772.828	0.8813071658	1308	563	0.396184502	95	11546	0.5152818338
136	2	6	0.6817726575	0.4108164507	1909778.316	1909779.026	0.7097715847	1312	497	0.6940898442	99	11645	0.4174418467
137	1	2	0.332493617	0.4152739363	1909786.504	1909787.064	0.5597823327	1317	555	0.4322942404	91	11736	0.4439840549
138	4	3	0.3217605982	0.4953530417	1909792.544	1909793.113	0.5697961373	1319	513	0.6218703673	70	11806	0.5765171692
139	6	1	0.5585477545999999	0.5854174812	1909798.762	1909799.382	0.619816978	1318	491	0.721172148	84	11890	0.5955853322
140	5	4	0.671577731	0.4497156558	1909806.321	1909807.001	0.6798099990000001	1334	557	0.4232668058	76	11966	0.4891938244
141	2	6	0.6770644101	0.4713545213	1909814.55	1909815.37	0.8197332732	1337	494	0.7076309961	97	12063	0.5262417792
142	1	2	0.3310074488	0.5258926621	1909823.029	1909823.908	0.8797747607	1374	562	0.4006982193	94	12157	0.4353916043
143	3	5	0.6655479959	0.4783291888	1909829.348	1909830.027	0.6798576105	1386	490	0.7256858653	94	12251	0.5459238327
144	4	3	0.3271816567	0.456815621	1909837.566	1909838.246	0.6798459212	1397	553	0.441321675	89	12340	0.4973379278
145	1	2	0.3428296388	0.4999211403	1909843.755	1909844.735	0.9797651244	1400	470	0.8159602114	53	12393	0.5185439227
146	3	5	0.324618515	0.5484135879000001	1909850.414	1909850.904	0.4898356635	1396	481	0.7663093211000001	56	12449	0.540896285
147	6	1	0.6920045618	0.4475609549	1909856.383	1909857.193	0.8097876073	1396	576	0.337506177	65	12514	0.4323963262
148	5	4	0.6553552381	0.4774005422	1909864.802	1909865.322	0.5198357375	1395	557	0.4232668058	77	12591	0.5013701983
149	2	6	0.6556971494	0.4829864039	1909872.781	1909873.611	0.8297633282	1394	485	0.7482544518000001	91	12682	0.4344134824
150	4	3	0.3355226676	0.5856869571	1909881.109	1909881.789	0.6798265346	1384	577	0.3329924597	100	12782	0.4550734572
