trial	condition	image	target	fixationTime	rtStart	rtEnd	rt	responseX	responseY	responseProp	pointsThisRound	pointsTotal	preFeedbackTime
17	1	1	0.3216750495	0.5073934528	604074.1483999999	604074.6574	0.5089863089	1622	545	0.4774314135	48	855	0.4394947832
18	4	3	0.6603259208	0.5854463567	604080.1775	604080.9464	0.768899046	1622	545	0.4774314135	48	903	0.5788494024
19	4	3	0.3299949497	0.4807114536	604088.5262	604089.775	1.248816128	1625	541	0.4954862827	50	953	0.5780569577
20	6	4	0.5848745457	0.4114565855	604095.3050000001	604096.044	0.73893689	1629	557	0.4232668058	43	996	0.4113759953
21	3	6	0.6640513754	0.5480908128	604103.0638	604104.3927	1.328880378	1629	532	0.5361097384	54	1050	0.5571954964
22	2	2	0.6793481952	0.403020125	604111.9024	604112.8513	0.9489154563	1633	554	0.4368079577	44	1094	0.4267126783
23	1	1	0.3155863207	0.4237352814	604120.3411	604121.2	0.8588827327	1635	547	0.4684039789	47	1141	0.4309636458
24	5	5	0.6598949146999999	0.542240779	604126.6200999999	604127.0191	0.3990214845	1634	545	0.4774314135	48	1189	0.4775169017
25	6	4	0.6475094157	0.429706569	604134.4488	604135.0078	0.5589278924	1634	545	0.4774314135	48	1237	0.5607296625
26	4	3	0.3362020823	0.535113142	604142.5475	604143.5464	0.9989194762	1639	529	0.5496508904	55	1292	0.5657587958
27	3	6	0.3372167341	0.5568262503	604149.2365	604150.9351999999	1.698778181	1649	507	0.6489526711	65	1357	0.4657995249
28	1	1	0.3259091307	0.5655625248	604156.5453	604157.9541	1.408814623	1653	549	0.4593765442	46	1403	0.4513058366
29	5	5	0.6681987026	0.5073542918	604163.4242	604163.8832	0.4590173563	1653	549	0.4593765442	46	1449	0.4870202903
30	2	2	0.6537530097000001	0.575403444	604171.513	604172.0719	0.5588722981000001	1653	549	0.4593765442	46	1495	0.4005925414
31	2	2	0.6660611901	0.4913355614	604179.4417	604180.9905	1.548786364	1661	525	0.5677057596	57	1552	0.4536261805
32	3	6	0.6563288996	0.5885671375	604188.5802	604189.929	1.348836997	1657	555	0.4322942404	44	1596	0.4958704652
33	5	5	0.674792514	0.4894027837	604197.3988	604197.9578	0.5589957458	1657	555	0.4322942404	44	1640	0.5368695359
34	6	4	0.8687926663	0.4568670705	604205.5575	604206.0765	0.5189887095	1650	554	0.4368079577	44	1684	0.5879384598
35	4	3	0.3561407588	0.5075664504	604214.946	604215.225	0.2789524791	1651	554	0.4368079577	44	1728	0.4035481276
36	1	1	0.3426895326	0.4774514221	604220.7951	604221.2141	0.4189490237	1651	554	0.4368079577	44	1772	0.5968898143
37	4	3	0.3361203938	0.5347724676	604226.9641	604227.6131	0.6489127193000001	1651	554	0.4368079577	44	1816	0.4922798353
38	5	5	0.6765473994	0.5818109739	604233.2531	604233.7621000001	0.5089612204	1651	554	0.4368079577	44	1860	0.4969921777
39	1	1	0.34804414	0.4310989747	604241.3017	604242.1507	0.8490542423	1651	540	0.5	51	1911	0.5911612526
40	6	4	0.5913487452	0.4900388924	604247.8709	604248.2497	0.3788892444	1658	545	0.4774314135	48	1959	0.516132236
41	3	6	0.32840351	0.5287615082	604255.3996	604256.0185	0.6189152111	1659	545	0.4774314135	48	2007	0.4398257242
42	2	2	0.6810080871	0.4613478718	604261.4486	604261.9176	0.4689692943	1659	545	0.4774314135	48	2055	0.5100986647
43	3	6	0.6808615649999999	0.5854515721	604269.6473	604270.0963	0.4489471022	1660	545	0.4774314135	48	2103	0.4129979745
44	4	3	0.3370367483	0.4699634342	604277.616	604278.015	0.3989992468	1672	515	0.6128429327	62	2165	0.4091863641
45	1	1	0.3260535896	0.5899677609	604283.5951	604284.7939	1.198796998	1687	578	0.3284787424	33	2198	0.4360791183
46	5	5	0.6730122376	0.5127516479000001	604290.2439999999	604291.023	0.7789507686	1687	578	0.3284787424	33	2231	0.5633356536
47	2	2	0.6618831938	0.5791131635	604298.7527	604299.6016000001	0.8489316499	1693	546	0.4729176962	48	2279	0.4498144373
48	6	4	0.5957584339999999	0.4182675869	604307.0014	604308.4702	1.468809639	1719	492	0.7166584307	72	2351	0.5069683018
49	3	6	0.3235236142	0.5666393531	604315.6800000001	604316.9188	1.238846514	1729	541	0.4954862827	50	2401	0.5140330021
50	6	4	0.5724039411	0.5656030249	604322.499	604323.4878999999	0.988935607	1729	530	0.5451371731	55	2456	0.4788530753
51	2	2	0.6717215008	0.5437167883	604330.5076	604331.7665	1.258887522	1733	538	0.5090274346	51	2507	0.5514197675
52	1	1	0.3375588272	0.5565176702	604339.4662	604340.1851999999	0.7189072854	1733	537	0.5135411519	52	2559	0.5090450675
53	5	5	0.6706155187	0.5567458293000001	604345.8352	604346.2142	0.3790055645	1698	549	0.4593765442	46	2605	0.4003152284
54	4	3	0.340661908	0.4140952495	604353.6139999999	604354.2129	0.5989469027	1679	514	0.61735665	62	2667	0.5924407027
55	4	3	0.3351594884	0.4179556954	604359.823	604361.1618999999	1.33885883	1673	562	0.4006982193	41	2708	0.4568318991
56	6	4	0.7549806967	0.4591933175	604366.6519000001	604367.6908	1.038861795	1699	542	0.4909725654	50	2758	0.5850401457
57	2	2	0.6759570921	0.5835107835	604375.9505	604376.8393	0.8888389017	1688	546	0.4729176962	48	2806	0.4308163736
58	1	1	0.3302535905	0.4392425571	604384.3191	604384.8480999999	0.5289717233	1688	546	0.4729176962	48	2854	0.4471978538
59	3	6	0.3220673789	0.5752597424	604390.4181	604391.0371	0.6189448613	1697	547	0.4684039789	47	2901	0.4997971423
60	5	5	0.6600921342	0.5529887499	604396.5872	604397.2561	0.6689132439	1700	546	0.4729176962	48	2949	0.5281054234
61	4	3	0.3362756761	0.5192372682	604404.8258	604405.4948	0.6689614255	1690	565	0.3871570673	39	2988	0.4307657183
62	6	4	0.843881061	0.4057437195	604410.9048	604411.3238	0.4190408256	1692	563	0.396184502	40	3028	0.4354217397
63	3	6	0.6565643726	0.5712629122	604419.9434	604421.7821	1.838708298	1700	497	0.6940898442	70	3098	0.5722147988
64	5	5	0.6555862685	0.4241682636	604429.282	604429.7509	0.468939359	1687	548	0.4638902616	47	3145	0.5917648032
65	1	1	0.31684159	0.5865497475	604437.4207	604438.2896	0.8688928308	1676	557	0.4232668058	43	3188	0.5184055129
66	2	2	0.679946009	0.555037421	604443.8296000001	604444.5786	0.7489207592	1671	572	0.3555610462	36	3224	0.4925311424
67	6	4	0.161035852	0.4307897481	604452.1383	604452.6973	0.5589250413	1671	572	0.3555610462	36	3260	0.5466504108
68	4	3	0.3484570312	0.451622178	604457.2175	604457.5865	0.3689666714	1672	572	0.3555610462	36	3296	0.4212371607
69	1	1	0.3143330723	0.4651202888	604463.1266	604464.0555	0.9288704563	1675	552	0.4458353923	45	3341	0.4241734283
70	2	2	0.6571604693999999	0.5366142516	604469.4555	604469.6846	0.2290126065	1682	549	0.4593765442	46	3387	0.5406883405
71	5	5	0.6765662224	0.4497075525	604477.1744	604477.5433	0.3689022391	1692	550	0.4548628269	46	3433	0.4644371444
72	3	6	0.3344698328	0.4476665032	604485.0731	604485.972	0.8989006026	1693	551	0.4503491096	46	3479	0.4667739718
73	1	1	0.3222808783	0.4252316038	604491.4321	604491.871	0.4389817646	1695	551	0.4503491096	46	3525	0.5503380322
74	6	4	0.8403575534	0.5256443477	604497.4411000001	604497.8101	0.368954127	1701	554	0.4368079577	44	3569	0.4475595054
75	3	6	0.3353899681	0.5197960749	604506.3798	604507.5085	1.128759952	1702	552	0.4458353923	45	3614	0.5374618477000001
76	5	5	0.3307605954	0.5969373122	604528.9561	604529.3151	0.3590038996	1690	553	0.441321675	45	3659	0.4963691589
77	4	3	0.6622682682	0.4864100569	604534.8451	604535.2541	0.4089959454	1690	553	0.441321675	45	3704	0.5715614426
78	2	2	0.6680794992	0.4964679921	604542.8539	604543.3428	0.4889490067	1690	553	0.441321675	45	3749	0.5684299518
79	3	6	0.6740679763	0.4658905603	604550.9426	604551.2716	0.3289892855	1693	523	0.5767331942	58	3807	0.4782155065
80	2	2	0.6640675119	0.545270945	604558.9013	604559.4503	0.5489252066	1659	580	0.3194513078	32	3839	0.4778224412
81	6	4	0.1920634323	0.4020386307	604566.8700999999	604567.299	0.4289673899	1658	582	0.3104238731	32	3871	0.5523744727
82	1	1	0.3335909437	0.5248825700999999	604572.0892	604572.4982	0.4089534656	1658	582	0.3104238731	32	3903	0.5290435184
83	4	3	0.3459501007	0.4864818871	604578.0783000001	604578.5172999999	0.4389914578	1667	580	0.3194513078	32	3935	0.4667131198
84	5	5	0.6666809516	0.5000313109	604584.1173	604584.5064	0.389030773	1701	553	0.441321675	45	3980	0.4301528494
85	3	6	0.6863554652	0.5573458672	604592.0561	604592.6351	0.579004253	1700	553	0.441321675	45	4025	0.5579782493
86	1	1	0.3495501311	0.4078681756	604600.2747	604600.8038	0.529074929	1700	553	0.441321675	45	4070	0.4563196562
87	6	4	0.7589164649	0.5575226503	604606.4738	604606.8427	0.3689261874	1700	553	0.441321675	45	4115	0.5172476011
88	4	3	0.3395456205	0.5304053584	604615.0024999999	604615.7613	0.7588279366	1700	553	0.441321675	45	4160	0.446673936
89	5	5	0.6835697088	0.4368212158	604621.2414000001	604621.8404	0.5989372093000001	1700	553	0.441321675	45	4205	0.5947172136
90	2	2	0.6795590262	0.5177815467	604629.6101	604629.9191000001	0.3089956031	1698	556	0.4277805231	43	4248	0.4584736703
91	2	2	0.6853716214	0.5999141467	604637.6088	604637.6111	0.002225194825	1693	568	0.3736159154	38	4286	0.5021690507
92	5	5	0.6898193301	0.4349880173	604645.2176	604646.1365	0.9188806000999999	1693	568	0.3736159154	38	4324	0.5761528735
93	4	3	0.3354002925	0.565924607	604653.9762	604655.4251	1.448853305	1704	529	0.5496508904	55	4379	0.4344683223
94	1	1	0.3356525078	0.4447912798	604660.8750999999	604661.554	0.6789738046	1701	538	0.5090274346	51	4430	0.4766892109
95	3	6	0.343723457	0.4676690084	604667.0742	604667.5131	0.4389415657	1703	537	0.5135411519	52	4482	0.5528393740000001
96	6	4	0.3004458898	0.5620415911	604673.2432	604673.7122	0.4690280246	1709	540	0.5	51	4533	0.5710801637
97	6	4	0.8523191263	0.5929240265	604679.2322	604679.8012	0.568959943	1709	542	0.4909725654	50	4583	0.5979402881
98	4	3	0.3567291768	0.5339346623	604688.6107	604689.3296000001	0.7189129873	1710	544	0.4819451308	49	4632	0.517512352
99	1	1	0.3313851741	0.4746703315	604695.0297	604695.5886	0.5589224754	1710	544	0.4819451308	49	4681	0.4011673493
100	5	5	0.3228853747	0.4892113953	604701.0187	604701.5277	0.5089569438	1710	544	0.4819451308	49	4730	0.4594730425
101	3	6	0.3333700229	0.5525733467	604707.0378	604707.7367	0.6988930759999999	1710	544	0.4819451308	49	4779	0.5097400895
102	2	2	0.6661730612	0.5923138764	604713.3968	604713.9957	0.5989466176	1710	544	0.4819451308	49	4828	0.5341217626
103	5	5	0.6839421361	0.4067219337	604721.4855	604722.2044	0.7189759942	1710	544	0.4819451308	49	4877	0.4400032211
104	3	6	0.3186223188	0.4436974137	604729.7542	604730.1432	0.3890071098	1710	544	0.4819451308	49	4926	0.446477739
105	2	2	0.6819520942	0.4874337465	604735.5533	604735.8323	0.278992108	1710	543	0.4864588481	49	4975	0.5295444681
106	6	4	0.2628737032	0.4239589825	604743.442	604744.4309	0.9888708896	1733	484	0.7527681691	76	5051	0.4299184756
107	4	3	0.3499393364	0.4687312296	604749.461	604750.2598999999	0.7989159409	1726	575	0.3420198943	35	5086	0.4117469488
108	1	1	0.3186369692	0.5602086705	604755.88	604756.319	0.4389464123	1727	564	0.3916707847	40	5126	0.5597729017
109	4	3	0.3282483776	0.5816120114	604761.9291	604762.9379	1.008866568	1727	564	0.3916707847	40	5166	0.5328382302
110	5	5	0.6599251679	0.4493254443	604768.438	604768.827	0.3889577878	1730	553	0.441321675	45	5211	0.5147435453
111	3	6	0.6538803696	0.5955329257999999	604776.4567	604776.8857	0.4289884871	1730	552	0.4458353923	45	5256	0.5511652395
112	6	4	0.4112864533	0.5427666231	604784.4647	604784.8345	0.3697250338	1733	552	0.4458353923	45	5301	0.4009623376
113	1	1	0.3328039797	0.5185586721	604790.7745000001	604791.1034	0.3289616309	1727	551	0.4503491096	46	5347	0.4918653134
114	2	2	0.6610598684	0.5517331351	604796.6936	604797.0825	0.388967481	1725	551	0.4503491096	46	5393	0.4237295713
115	2	2	0.6677572935	0.4241866869	604804.4523	604804.7613	0.3090500571	1725	551	0.4503491096	46	5439	0.5166544343
116	6	4	0.335090606	0.5883930077	604812.431	604813.22	0.788932642	1725	551	0.4503491096	46	5485	0.5506952907
117	4	3	0.3186442692	0.5592609195	604818.9	604819.219	0.3189951528	1725	551	0.4503491096	46	5531	0.5325234259
118	5	5	0.6720727927	0.5012841421999999	604824.7191	604826.3779	1.658757175	1725	551	0.4503491096	46	5577	0.4582989807
119	1	1	0.3454533679	0.4853159918	604833.9176	604834.2966	0.37897791	1725	551	0.4503491096	46	5623	0.4908659445
120	3	6	0.343619967	0.5672653019	604839.9865999999	604840.3956	0.4089942346	1719	552	0.4458353923	45	5668	0.4550792058
121	4	3	0.6668446608	0.5127654542	604845.9858	604846.3047	0.3189358523	1719	551	0.4503491096	46	5714	0.5580450156
122	1	1	0.3345271117	0.5592214684	604853.9844	604854.3434	0.3589956317	1719	551	0.4503491096	46	5760	0.5210214484
123	2	2	0.6604856577	0.4049586057	604859.8334999999	604860.1324999999	0.299017151	1717	543	0.4864588481	49	5809	0.5761288574
124	5	5	0.6784224265	0.5135232029	604867.7523000001	604868.1313	0.3789650806	1714	543	0.4864588481	49	5858	0.4638796391
125	3	6	0.3389747129	0.5178944866	604875.741	604876.2399	0.4989400032	1714	543	0.4864588481	49	5907	0.5324366476
126	6	4	0.1811309616	0.4946204718	604881.86	604882.389	0.5289626002	1711	542	0.4909725654	50	5957	0.5166304312
127	6	4	0.4212473512	0.4698863366	604887.0192	604887.7181000001	0.6989087565	1665	613	0.1704986367	18	5975	0.5064075260000001
128	2	2	0.6622838394	0.5331848833	604893.8480999999	604895.107	1.25883877	1675	494	0.7076309961	71	6046	0.5605710339
129	3	6	0.3199432725	0.4094971029	604902.6059	604903.4456	0.8397375039	1689	542	0.4909725654	50	6096	0.59200766
130	4	3	0.6616442362	0.5906505683	604909.0956999999	604909.8946	0.7989672587	1691	541	0.4954862827	50	6146	0.4713614242
131	5	5	0.6681112369	0.4731727181	604917.3743	604917.6134	0.2390244153	1688	532	0.5361097384	54	6200	0.5374187101
132	1	1	0.3374083524	0.5203159628	604925.2331	604925.7821	0.5489953409	1688	532	0.5361097384	54	6254	0.4894472869
133	1	1	0.3289627819	0.4231284075	604931.2720999999	604931.4811	0.2090095161	1689	529	0.5496508904	55	6309	0.5718314145
134	3	6	0.3337897305	0.4568958423	604937.0412	604937.3702	0.3289867195	1689	529	0.5496508904	55	6364	0.5158115163
135	2	2	0.6574919888	0.5657905694000001	604943.0103	604943.6292	0.6189357382	1689	529	0.5496508904	55	6419	0.468249136
136	4	3	0.3272510102	0.5966609228999999	604951.199	604951.698	0.4990243925	1689	521	0.5857606288	59	6478	0.5182920063999999
137	6	4	0.781277852	0.5500939122	604957.2879999999	604957.667	0.3789813312	1690	521	0.5857606288	59	6537	0.5454289436999999
138	5	5	0.3389404216	0.4467994619	604965.8966	604966.4856	0.5889179879999999	1666	555	0.4322942404	44	6581	0.4158516191
139	6	4	0.3905048252	0.5322684951	604972.0157	604972.9446	0.9289605475	1680	503	0.6670075403	67	6648	0.4358487316
140	5	5	0.6449172297	0.5539431484	604978.8345999999	604979.5236	0.6890166891	1650	559	0.4142393712	42	6690	0.5407832035
141	2	2	0.6710682246	0.5653891556	604987.0633	604988.4622	1.398846434	1674	497	0.6940898442	70	6760	0.4443697597
142	4	3	0.677763326	0.5059871509	604995.9819	604996.7108	0.728927362	1683	574	0.3465336116	35	6795	0.4469498377
143	3	6	0.342041177	0.5690856377	605004.3504999999	605004.8395	0.4889376027	1702	550	0.4548628269	46	6841	0.5121628633999999
144	1	1	0.3425108011	0.4746466721	605010.4396	605011.0085	0.5688980767	1697	552	0.4458353923	45	6886	0.4846163299
145	1	1	0.3531967312	0.4223069277	605016.5186	605016.9276000001	0.4090084897	1697	553	0.441321675	45	6931	0.5482267136
146	3	6	0.3271204073	0.406012611	605022.5577	605023.0167	0.4589837146	1697	554	0.4368079577	44	6975	0.4239350591
147	2	2	0.6524483938	0.5888775155	605028.5466999999	605029.3156	0.7689352535	1718	495	0.7031172788	71	7046	0.5996021395
148	4	3	0.3292370521	0.4449786144	605036.8354	605037.3144	0.4789802477	1727	508	0.6444389538	65	7111	0.5959501037
149	6	4	0.6694948471	0.4706122931	605042.9044	605043.1634	0.2589987108	1793	625	0.116334029	12	7123	0.4255482062
150	5	5	0.6794814282	0.5056283813	605050.6632	605051.4421	0.7789390795	1793	579	0.3239650251	33	7156	0.5190464387
